"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxID","score","taxon"
"1","09c6e1785ec090a52b290777a5058509454bf61f","genus","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia",NA,"consensus","consensus","Puccinia"
"2","63283ebd575153d54e2bc0a92a096c3cae26a821","genus","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia",NA,"consensus","consensus","Puccinia"
"3","a11d0089839f09496a77b452a4028bf0aa1a2c77","genus","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia",NA,"consensus","consensus","Puccinia"
"4","d2f642f449f43fd9f151b78d0f5716f89384370b","genus","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia",NA,"consensus","consensus","Puccinia"
"5","a063426f772884f30d15fbd51a06b72d4957bdde","genus","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia",NA,"consensus","consensus","Puccinia"
