Sample_name,Locus,Hash,nReads
MiMammal.0321.1Prt.Dn.1,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,3047
MiMammal.0321.1Prt.Dn.1,MiMammal,8519a7f742cabfdb887dc2013feba40c4584b8db,73713
MiMammal.0321.1Prt.Dn.1,MiMammal,30742d31b3cc7a387b96133d0998ecee07c83597,13585
MiMammal.0321.1Prt.Dn.1,MiMammal,02e4a86c119ca4b65e5b616135fa996aa2eb4372,2811
MiMammal.0321.1Prt.Dn.1,MiMammal,e3bb86462242cc75b2d9159e96f588a2ca09a5d3,5988
MiMammal.0321.1Prt.Dn.1,MiMammal,ca4009e9f4961a466d717e77ddddcf64a374073d,123
MiMammal.0321.1Prt.Dn.1,MiMammal,d375db6821a4402acdeffb3d216d4abdc355cd48,1516
MiMammal.0321.1Prt.Dn.1,MiMammal,63a7d0273f9bdd41fc062c411d5c529730a67ff1,3273
MiMammal.0321.1Prt.Dn.1,MiMammal,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,51
MiMammal.0321.1Prt.Dn.1,MiMammal,73bd07c218ab7e4ae33a1653d793820dc5cbb2c4,1601
MiMammal.0321.1Prt.Dn.1,MiMammal,a05528c413125215bde6d2205cba6d625e7228f9,1120
MiMammal.0321.1Prt.Dn.1,MiMammal,fb434d844c0eecd94ddb6cde96b0f0194c52c80a,6
MiMammal.0321.1Prt.Dn.1,MiMammal,e49a7966657c33a24529e6281ed3bcfc1422c6b4,904
MiMammal.0321.1Prt.Dn.1,MiMammal,75192c4935ea2df3202c17bbcfa3149ef321ad86,701
MiMammal.0321.1Prt.Dn.1,MiMammal,5c3496567394d3a30f2827bf85811435f093d835,641
MiMammal.0321.1Prt.Dn.1,MiMammal,0b34556c93828447d5183be47f47768c88c6e05c,558
MiMammal.0321.1Prt.Dn.1,MiMammal,10e208d1ce645588da4c457f9ef5a12d73075532,201
MiMammal.0321.1Prt.Dn.1,MiMammal,4034e3f8d59651874847b26c07aed84914791e06,190
MiMammal.0321.1Prt.Dn.1,MiMammal,15b12857fbda07825372b64dd83ae31a9d7b9b45,160
MiMammal.0321.1Prt.Dn.1,MiMammal,96cf57acc04a8266cc4efbcd460bd10e19a849a7,99
MiMammal.0321.1Prt.Dn.1,MiMammal,19ddb5ceef0dc2e1b723ce803c179231061e7447,91
MiMammal.0321.1Prt.Dn.1,MiMammal,195cc1c7f2dd895425c1f7872e3ed4dfe4256c0f,71
MiMammal.0321.1Prt.Dn.1,MiMammal,de1202e63e91462d297d0fd7f1cbd722be9c539c,69
MiMammal.0321.1Prt.Dn.1,MiMammal,f5e77b2d8a8ca49cd10b41aad5592334c7e1565a,41
MiMammal.0321.1Prt.Dn.1,MiMammal,0492475ede3de2f796a4c125e093c573a1a2430b,37
MiMammal.0321.1Prt.Dn.1,MiMammal,d2783700c79a6fbdbaaa41f38a72cd133971f5ec,13
MiMammal.0321.1Prt.Dn.2,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,2517
