"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"2","5c024b1d5c5f25af45599d69bd92b8837b2ba62f",9987,"Sylvilagus","genus",NA,"Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",""
"3","f5eff4f6cfa27ce87100f93e7674f050a7e2fdbd",9881,"Odocoileinae","subfamily",1,"Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"4","580a64b0134da56e49bf06482ed6ee164d8a6ec5",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"5","c161735732d10ef81323d9b5812491897d2eb5ab",337687,"Muroidea","clade",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"6","76918abfaa90d218d683fdbc4f8024dd430d7d91",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"7","e3bb86462242cc75b2d9159e96f588a2ca09a5d3",10114,"Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"8","8001433422f2dfb9b7333084b5ae4a31130f34f2",9653,"Procyon","genus",1,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"9","63a7d0273f9bdd41fc062c411d5c529730a67ff1",337752,"Sciurini","tribe",1,"Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"10","c6d586dc78d8ef5cac238cba2d5714407775bd69",33213,"Bilateria","clade",NA,"Metazoa","","","","","",""
"11","2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f",337687,"Muroidea","clade",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"12","3fa5cad0e8bd81303eed0492a7c0dd91d85747be",9653,"Procyon","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"13","091608e9343c9f2c79ff64e3fcfbcdfbce8653bc",69292,"Gasterosteus","genus",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"14","358d0def35bc8bcf2711011fb63f7fc511496cc5",1437010,"Boreoeutheria","clade",0.9999,"Metazoa","Chordata","Mammalia","","","",""
"15","ca4009e9f4961a466d717e77ddddcf64a374073d",8830,"Anatidae","family",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"16","acb132e82e2ef43f8eac6c7e5dd85c551168b718",183663,"Soricinae","subfamily",1,"Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"17","5dbce0075732b37e517721c275ba3c2e14e50196",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
