"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"f3d5863f9d49fc73652ae616bd0a22b9ab62d094"," 182677","Neurotrichus gibbsii","species",NA,"Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","Neurotrichus","Neurotrichus gibbsii"
"9cd29cad00fb199120f2c8821f31312fbfa2648a"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"58643530496eca6b931079367249e3df0a65e8f9","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"9a7efd07611ee7040d6cb54525c9577ff620ceff","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"239223568792b608bf5f9df63bdfabcb2abd1c87"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"95cac0e8257d19eb84caf4471d055d1afc771f1e"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"8afc110f9048829ba1e015247b5610fd441a6e3b","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"fb2fc3b043c98c512d1bf2becfb8f32ed2ab0c04","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"29c5193eb0e4e364b7127ff7590e8eb751d24740"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"163e6486e6af0fdd07e9e23613560494a2cb69aa","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"fe4c84baf3034ba8f44357b94a11ec1768b63475","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"8cef7b027e960afaa1b27b3dae54739f50c9639a","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"c36de2f97f1e499dcb7519b773162f03e82e79b7","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"7dbf395943f2d5fbcd48d1ecf04177754e45897c","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"78ea056239343a0cf4431089cf1b957878ac7bd3","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"8001433422f2dfb9b7333084b5ae4a31130f34f2","   9653","Procyon","genus","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"e9b8e7812d929036cf68956bdc4f5f05140ef0f7","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"e505e26cadcb92eb252f9828ffaecf23391ef639","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"62d19a0eb53d4e379f15622559c8e9909ebb7ce4","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"3886cf40bd5d926aea99521dfb48d0899a0acc68","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"78c6cda8f1613447cf0cc79a3e7f659d9b9d608b","   8032","Salmo trutta","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo trutta"
"331197539e343315d2525e182d3931a1f7212fc7","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"5d1e702598dc91bd90ca55194435686a3fbf3e39","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"a779660b9c99c728e9e1d18b936dc34d8501a0bd","  69291","Gasterosteidae","family","1.0000","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","",""
"de26beedf761d580fc97bc18ace14fa56f70ee00","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"7c23ac26c1c5e06f1ae20ecb5e63f9fa4fb68550","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"c8bf72e849315de1601919eb767cd800400519d3","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"f7e7a2b38d106cbf2fc8ee34e330d7dffbf979f2","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"2a326229022eeee799e502054f59f151b74e6b46","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"df6094e740d8557982fa8d975139cdb6bc169069","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"ab20adb2f565faa4c2dafcd3ae4149b331904014","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"2888591f23daf76ef3ae53a7d4bd6ffe13361bb8","  39087","Arvicolinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"8b98f743dc2da6d681f9676ca369106556347c00"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"5c024b1d5c5f25af45599d69bd92b8837b2ba62f","   9987","Sylvilagus","genus",NA,"Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",""
"9c177b556ac925aa7f5fa05607d9a4820e3dd201","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"39486bfd14b51a2baca5d6099bda03dd0fffbd36","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"8e352ae22ba9910557dc96f252478fdcd333ea60","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"5f1f258afe8e237dc2be55039b7ffbb509c06e9e","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"283644eb8d941b9a13d3362d651fe1e62f80f90d","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"da83c719cc06209b92f6b2c6a335a055a2db77cf","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"ca81e476c6d2da5ddd106a710a650d62e6f5a206"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"e3bb86462242cc75b2d9159e96f588a2ca09a5d3","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"642bda47883ac5dec2a11591a1a4578307e34002","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"d9b3c39469c83a3e67e3a86fa99be0e62b85b972","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"c1f8814e52172b4b6d32dd98ffd839af96e76fb7"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"c161735732d10ef81323d9b5812491897d2eb5ab"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"fd1db39cdfb63cb59fde8427d0cdb9a8d7bfe7f8","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"b53e3d193756f1b45b2441bdd0aa7cbb57222c42","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"23afb36c3803cc55fb121a5aef491d2ba844c355","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"53b0ee6f290946259fb0d7ace908943c67513866","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"e2b90ad75805bdd7c9cb579723dd35dc425121ce","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"4890148befb34627e4368bdb3d272c33d4a1f291","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"97e79b754bb54db6f34c493229f880f1cb9eb29f","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"63283ebd575153d54e2bc0a92a096c3cae26a821","      1","root","no rank","1.0000","","","","","","",""
"25e8531396b00cb9cdd8c87db81331ec1a0ee28e"," 123368","Acanthomorphata","clade","0.9997","Metazoa","Chordata","Actinopteri","","","",""
"7d7863e5a16a7142e541d9801c655d94bd71dbd4","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"66fb384732741dbf52dc01b1552bdfa53fa619b9","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"bddd2be4e3c6573e8fa6019f9690abe7555346cc","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"4506cb9324a9eb6ff5c00cfcfe0f68bcbd20f099","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"8ebe973b8d9a8723e434aa86bb7335030cd76d07","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"2b4e0a1e90dd544f3f36a9f8d3cb5f9231a1b59e"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"f5b5aded2ca74ffb7f6b02448ffa90a36de662df"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"12fa8eb84d251228be5e933ce5cbfa1ac430d15c","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"d330ddf0a2a0c096d1f61432854aeeff740d6057","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"0157caebf0397f2e2ec6a0d768f081a53885d54f"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"96a6e55bd07c2360a50b437109aaec0c9f72955e","      1","root","no rank","1.0000","","","","","","",""
"96a41542ada1cc55d3d1b24d01af3c73a716b1fb","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"a2f461203157f317123b649ebb5eeb602281be3c","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"5bf8fae8add0deab0fceb092c159eec7ff13bbf1","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"ce5cde013bdedcc1dbde4a8ff0b431fac4834b1f","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"c032873f77d357524946ccf86e817b1ff8d75b19","  38609","Diprotodontia","order","0.9981","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"a1c59e2d2341c8b2bd96a7b3fc0ccf9378ca72dd"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"1e6945fc9530d27431daf984acf48edf3c0b51fc","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"32b724badf559c4937ac462ca19137d71da9a2d0"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"fa0f09b68858ed85bfbb2f024593cf28db09f76a"," 117571","Euteleostomi","clade","0.9542","Metazoa","Chordata","","","","",""
"e412888b285744162ca1c49feccb3b77eb959f99","   9126","Passeriformes","order","0.9951","Metazoa","Chordata","Aves","Passeriformes","","",""
"427e24cde1df6713117cf5df7f4bc0f09ff5e8b4","   8111","Perciformes","order","1.0000","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"080414d0bb67438c6fccb4bec9182ce0510a1d58","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"a65bd1b11f823e6003373f0b917f7b8a74b574db"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"656b26d9d6b9520917b0b01eb9591ded899b18b2","   9126","Passeriformes","order","0.9952","Metazoa","Chordata","Aves","Passeriformes","","",""
"2c753ecadecff44576c280a2c44a93bd3e326c95"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"25ece14da89ae54d71bdf824e604002d40b02a20","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"8d433e81168eee15b6d396055474ef0d71dcec74"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"fdb3b7244fab4d159765916f2da8e055a0914567"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"7a0dd4ea9f4a960a0538109a91992a5d6526caa7"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"44fe10bbc05be69ec64c67d5d7904e19898aa487","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"82584127fa569b2677ebb066f1648276233df7e7","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"aba2b1fcafdaf04f6fe3aea6c4d9e018b95e6c5c","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"b221afd833a7452f3d4b3b7a69b2fb02d1a75573"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"2be6db4b2082bd78870fc08458896696e4e0309f","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"841e2266cf7339f0f87dc2dde8469459ce6a7fd9"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"4b0299a1d708f8e88b709f65b0a670d0337f38fa"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"b30abeb51bb89f0e7d537abe96123cc870592d7a","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"f3d137838e0c178eec7cf0abf3f502fe7ebd86d1","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"1601f9b4bc930fbd34941d0d6bcf2a5b1577e217","   8112","Percoidei","suborder","1.0000","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"63030d948a0d4d9fbdbd1f769b31df0eacbaddb8"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"412b103c5af2b14901ce28b2cdc4ff07464a3ead","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"02a9628a1a341487a66e090de51d3ef2dcb8e9ef"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9c1468d368f0c06c094a6215b19699ac8db374f2","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"d84391b013a0c0b0f0e588766fb6a2f47f8bc81c","   9126","Passeriformes","order","0.9914","Metazoa","Chordata","Aves","Passeriformes","","",""
"fcc0cb8becf1f04f3138f5ae21363fc2d20e7588","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"89e2d20999fe3c3d0c9521bfb496f072a09590b6","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"d99862192de488c9094d2e38a62237ef7981589d","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"95d2f7119a38bd3006cc2f4afa9fcbcf4f2504c7"," 337752","Sciurini","tribe","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"e65f511d819ef32a2941c6d56d076a8616b71c25","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"c6061f2f9df9d36969b065a8bdcbef400527917c"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"cf62a26ab8c1b5312a68133cb90988e0b24ee387","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"e8a3a3af865b67f1a1b6f91d5a51e56cb4165f55","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"5367cb9300356e7d403a15b96f77df8c411cc082","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"fd35d840b62b41281f3066bb3899899556548eb0","   8092","Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"f5eff4f6cfa27ce87100f93e7674f050a7e2fdbd","   9881","Odocoileinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"9795b0b48b4ec86da7449af888e6266d788c0f17","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"ad1db697a9a207f0beafd8ef8bd385190132879c","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"4a12810f3a7f5b1daec6d57cc4d6e6ee601834c2","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"1d7d2b2785314c14e6894770920ab3e5aafed9e6","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"41d6861ee3b10dac8f65d35dfce0223d99689ab3"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"6d22ac6ea2762f579aadabd40c65ba058d619056","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"63fde712a2a231afa5419264d1122516fb924af9","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"2435eb1079be3ac735d5301e934ec881cf409ceb","   9153","Paridae","family","1.0000","Metazoa","Chordata","Aves","Passeriformes","Paridae","",""
"a820f46079cee471a98a4d886b3e769808e0036c","   8416","Neobatrachia","suborder","1.0000","Metazoa","Chordata","Amphibia","Anura","","",""
"5c08653a893f55d421abdb00fb1991f16577a29c","      1","root","no rank","1.0000","","","","","","",""
"b5528f2199d84e76c7bdd073896e5dbb91eda077","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"82c6c417a490f7c82f8b9a45348685d5e4183f40","      1","root","no rank","1.0000","","","","","","",""
"3e06b62ad705008a2555c7ad0b8332236b108c7d","   8015","Salmonidae","family","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
