"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","bea2dbcc1ec2f6308ac84997e7e2e35874d5a24e",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"2","38d71c584fffb66dc0fc7c764e9602a6b7510c4f",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"3","7e453ee60af183263139c8d9dd4915c583361019",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"4","365b9ca2611bbe10fc3cd6493f967e340a18ff53",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"5","bb5979eb46980592e985a0041ffb766a516ecd93",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"6","5183838b57461b9c9bb59d34ddfc45dbbaef6c6d",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"7","cd95a9d4b4b049792bb1cf2033b33c0dc30fef5d",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"8","f9be645b97427fce55b25c209cad9ca860dd2747",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"9","31f41238b2d21ab702054de79fed82ed77bc94f2",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"10","01e3fcb5701376d370dbddd0edfcf71017f9185d",9434,"Myotis","genus",0.9995,"Metazoa","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis",""
"11","0931f311afd850e26fa9c9327711f8730b0c3776",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"12","09f093bfcd98bd11c8beb13cdb216b19b8a8883c",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"13","6bd6f32447e324cdf909c901796e1b138c283939",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"14","043add06ba0d58df5bd5e9ea9c63728b2f24ee67",30420,"Corvus","genus",NA,"Metazoa","Chordata","Aves","Passeriformes","Corvidae","Corvus",""
"15","832833206b1e77545e56b39bceed91c90fb36807",9312,"Macropus","genus",1,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"16","85a5f94d99053a097d2442541fd2c27475b53a58",9434,"Myotis","genus",NA,"Metazoa","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis",""
"17","bbb3bcc890abbefe2371f7ee55542ef8cb9debc9",9321,"Osphranter rufus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter rufus"
"18","9a69c3a268c7129726a4be25bfaacf024a80a18a",8018,"Oncorhynchus keta","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta"
"19","e3f94823c5b562c70b6976a56b257d07f347300a",73321,"Regulus calendula","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Regulus","Regulus calendula"
"20","d375db6821a4402acdeffb3d216d4abdc355cd48",44397,"Melospiza melodia","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia"
"21","e747eef0a339a503193d10c42b71ef028bca3fc0",48891,"Poecile atricapillus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile atricapillus"
"22","d5f832529f6b73fadb1b9087af48bf9a8dc101c8",8833,"Aix sponsa","species",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa"
