Sample_name,Locus,Hash,nReads
NGN0528,MiFish,fd7d89190e5c165cf36284ea0fca46c98216328c,15887
NGN0528,MiFish,02e4a86c119ca4b65e5b616135fa996aa2eb4372,6040
NGN0528,MiFish,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,7780
NGN0528,MiFish,580a64b0134da56e49bf06482ed6ee164d8a6ec5,6
NGN0528,MiFish,8e60f38730fb4e699f048060d34fd7428d1aedd4,216
NGN0528,MiFish,8ec931f8723a382855753cbfb8c92bd75cf323a8,19
NGN0528,MiFish,629aa86f569921707980e85a596cb12105791f75,34
NGN0528,MiFish,8399a44ac9eddd3a5e70f87c08014d7e00b2f02a,30
NGN0528,MiFish,419df96acea16e56d68cfa453e77987304ce4695,29
NGN0528,MiFish,4702e118146d7c95bcdd40a03886c3ce480a0232,43
NGN0528,MiFish,5e8b344ad045adaffc652b35486e8877f2e74f77,13
NGN0528,MiFish,93a08621cefddb36afa51968b00f31c0067a0816,27
NGN0528,MiFish,68e1f8483f79c0d64001c73c7f56f91eda3903fb,52
NGN0528,MiFish,70fca0d019cca2de35f424c467baba823dfc8ca4,54
NGN0528,MiFish,7e089f51d27bae47ee77946965183062d68e67d6,53
NGN0528,MiFish,63ff73a1d7a66ab647ec5c3c6e7259434f902f87,10
NGN0528,MiFish,5c6b69d8dc8f692e23faacc19b6e0ccd76fa7ff2,48
NGN0528,MiFish,a1520b4f34dbd150c8c16f9d947c753d665cf5f1,36
NGN0528,MiFish,178a449e253bedb18467672e3d0df351d40a45b1,36
NGN0528,MiFish,a4260e6c60a65eeace8ab41019ab5faedf668c52,27
NGN0528,MiFish,93298549fd560bff0049be3b0d8e9871d052eb2f,7
NGN0528,MiFish,3b7b06f7c778bfef77509fb8f4d19774f46e230b,26
NGN0528,MiFish,45759c7a00f69ff00cb9dbe3787b5802abe3a4bd,22
NGN0528,MiFish,f9b797698a64406374032616a0f89fbe3864cda0,17
NGN0528,MiFish,b54ab2d5e6bfe1b19a22bad02c5adf049fa36b98,16
NGN0528,MiFish,3e66fa9ee53689b557068d5773468523706763d3,13
NGN0528,MiFish,c9f855c748adab94cb873521bd3fd5751ca89a36,10
NGN0528,MiFish,14fdf33752207bd9701fab38593b54fef833a3cc,10
NGN0528,MiFish,80425e8c21fc9858e4f9990aec90bbbde0bdf82f,8
NGN0528,MiFish,5e8cb6af49fb0a4263cb53bf01daf304f60e4f91,7
NGN0528,MiFish,3e943e32dfed70f8dadc0926152c4d72248d2384,6
NGN0528,MiFish,34a361f69e67aeff7fdd34bd3c8ff0db1b941772,5
NGN0528,MiFish,90025a25d099c65ccf9e243d1aa61067586788a8,5
