Sample_name,Locus,Hash,nReads
COI.0421.1Prt.Dn.2,COI,8ced4e264bbb8d3ddb99269a95fa959f870dd15a,2878
COI.0421.1Prt.Dn.2,COI,dae90776f80bda22e272442b309639d6629b87bf,2544
COI.0421.1Prt.Dn.2,COI,665fbb34b0bd88c1cca78151d693208de0393c85,3393
COI.0421.1Prt.Dn.2,COI,5c026bc4d86869a5f740acd9ddf38934be1b4b80,2351
COI.0421.1Prt.Dn.2,COI,957ef09d67d03c376fff8b00c09490f675c2b318,1462
COI.0421.1Prt.Dn.2,COI,230082a170f5ef20031c4ed9a59bc4335ae252fb,2062
COI.0421.1Prt.Dn.2,COI,aebc6333bf79c5bae216fd9a30bcd32bbb5fba4a,1054
COI.0421.1Prt.Dn.2,COI,594715bccf5200da99c4d14884216866dbf42370,611
COI.0421.1Prt.Dn.2,COI,8b3e3a0ec89e34142cbb30202034de872ddd3fce,874
COI.0421.1Prt.Dn.2,COI,246e354f238131e6912ea2faa04d91b5872e6faa,661
COI.0421.1Prt.Dn.2,COI,6cec0e35eb0a1f5b7122eb61794d3a2ba304a608,771
COI.0421.1Prt.Dn.2,COI,90e44fac9bf7f1cbae3d6a50f6e228630778adbf,458
COI.0421.1Prt.Dn.2,COI,777761764e7f3a73510192e862301678c84ccc17,1340
COI.0421.1Prt.Dn.2,COI,0e66520fde6477b768d0156c7fdbf18d7324f962,400
COI.0421.1Prt.Dn.2,COI,e95cc929893d992c39ea010f8199d0d6829801d6,479
COI.0421.1Prt.Dn.2,COI,e5aeb12e60cb38d63f7f894a9cb3b001fd533062,363
COI.0421.1Prt.Dn.2,COI,dd03f12f2927306b5786848be6376fae639cd955,399
COI.0421.1Prt.Dn.2,COI,29fcd0dc8315f8bf2d7732ad3bf854b99cc3a07e,479
COI.0421.1Prt.Dn.2,COI,2b1f72772586fa151b4d3c3cf9c8724717c7a207,357
COI.0421.1Prt.Dn.2,COI,8df2af385d72d04e50850fdbf0c164ad4a19ef94,440
COI.0421.1Prt.Dn.2,COI,eadd75b1845f38953f6e67a48420cdced9f95fb1,336
COI.0421.1Prt.Dn.2,COI,adfcdeda211d362fe10ef72df466f2d70effb0cc,447
COI.0421.1Prt.Dn.2,COI,03492303ca264b1b647b7b74b8eede99b7e014a5,184
COI.0421.1Prt.Dn.2,COI,f8ed9218d66516713b90ebc9d3dc5adab6b983c3,163
COI.0421.1Prt.Dn.2,COI,490802d9ce4f42f7a9f461ba621832ce844ae677,376
COI.0421.1Prt.Dn.2,COI,75fd0233e8e5ca8d8f0768b09bd76725191253ed,157
COI.0421.1Prt.Dn.2,COI,67ebb46870e31e702f4f5439d2267628d5fc7d67,296
COI.0421.1Prt.Dn.2,COI,6b7bc2b3c242e5ffecfd5d8ed4f6f0539aca377a,224
COI.0421.1Prt.Dn.2,COI,8fe3b049f5905a074f2c300991a40374aaf0b6c5,303
COI.0421.1Prt.Dn.2,COI,16d3b9331babd339ad3c5b389711adf9c9cc4b2c,228
COI.0421.1Prt.Dn.2,COI,38bc1a7de9dd07020f28002587f4dbd4dd1ef3d7,728
COI.0421.1Prt.Dn.2,COI,28904a5a2d28e949fd91cd003b559c0d69f35b41,483
COI.0421.1Prt.Dn.2,COI,62c7a79bb8950291dcc1a471a9e74a7a96069ed3,187
COI.0421.1Prt.Dn.2,COI,fddd2fdb38c11fadeba8fc9d08e0ad9a358d977d,172
COI.0421.1Prt.Dn.2,COI,3e9c012e4efc60f0d8427e82d4ca12e8324705ef,199
COI.0421.1Prt.Dn.2,COI,334a1eef882700daee8a544538f601bde4454b5d,201
COI.0421.1Prt.Dn.2,COI,4514195490c3f955f8990f7ba0a606a076d1d291,110
COI.0421.1Prt.Dn.2,COI,1afe509aefc387d2ec453c2c1b7a587c904865ce,85
COI.0421.1Prt.Dn.2,COI,bd777300aa129bb85776da6593866c4392feb738,206
COI.0421.1Prt.Dn.2,COI,1ce3711a787f32c23f96314ed5e74598e81c5169,197
COI.0421.1Prt.Dn.2,COI,adbf43e0b0d9b544282f4a96b0a349619e3c7d45,272
COI.0421.1Prt.Dn.2,COI,4e0d46b9ae3f09828b061636a36b7deaae775f89,205
COI.0421.1Prt.Dn.2,COI,8fbf288c13b403c8b1c3c3d940c6277c42fe38d3,178
COI.0421.1Prt.Dn.2,COI,b54cdffeb57cb1e9e80e2b9d978282a72ab581e9,317
COI.0421.1Prt.Dn.2,COI,1ff876cd660687fcca3abb35ad3c4157e594a73c,75
COI.0421.1Prt.Dn.2,COI,28d40513f198967127545213f07c75f182f209bc,114
COI.0421.1Prt.Dn.2,COI,1539a2f9ae9df2c9bb550c6c6f1587297ce943e4,216
COI.0421.1Prt.Dn.2,COI,c9e436b6ddb66e70103c365b2dcd06b64c2570e5,440
