"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"71","4f5c08a39733919f635bc18ddd9eb3346f1ff949",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"72","7ccb507445fc80775a1e932d25b31307949eab23",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"73","b883a787db9b3d47071001d7723ce76f2c3fc645",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"74","be064a9d7506c4fee6e6caa41e0f8e1f14d5cc8f",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"75","e2c1433922f9ccfcdbaf384dade815b11c828c57",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"76","ab2e31b187c6a9925abc4118619cb1431436064f",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"77","91065712e3a0bb3fa86b9973505fefb126c65e89",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"78","013843b9c47ab9f3fc5353632d9e6ad0a635c341",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"79","9c177b556ac925aa7f5fa05607d9a4820e3dd201",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"80","ec4b439a859663c8dece654d45f39b5476bd18ac",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"81","534b8708a986b734fffa0345eac2f5cc0ed2bb57",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"82","7700293551fb7ab4ede2721b685a6d1aabcacb3a",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
