"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","5e09a54224038d545ffdff782605cf12eeddc349",8321,"Taricha granulosa","species",NA,"Metazoa","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa"
"2","565e6e05e652d8b40947e7f139613ea6a19cf1b4",9172,"Sturnus vulgaris","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris"
"3","82aa7321659751e1f8a88c5aec1b003e2940bb62",161648,"Bombycilla cedrorum","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum"
"4","5d6a5f2116231e5e92600d866977dda093cd30bc",182674,"Scapanus orarius","species",NA,"Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","Scapanus","Scapanus orarius"
