Sample_name,Locus,Hash,nReads
COI.0421.1Prt.Dn.2,COI,8ced4e264bbb8d3ddb99269a95fa959f870dd15a,2768
COI.0421.1Prt.Dn.2,COI,dae90776f80bda22e272442b309639d6629b87bf,2030
COI.0421.1Prt.Dn.2,COI,665fbb34b0bd88c1cca78151d693208de0393c85,2523
COI.0421.1Prt.Dn.2,COI,230082a170f5ef20031c4ed9a59bc4335ae252fb,1675
COI.0421.1Prt.Dn.2,COI,aebc6333bf79c5bae216fd9a30bcd32bbb5fba4a,665
COI.0421.1Prt.Dn.2,COI,8b3e3a0ec89e34142cbb30202034de872ddd3fce,904
COI.0421.1Prt.Dn.2,COI,6cec0e35eb0a1f5b7122eb61794d3a2ba304a608,684
COI.0421.1Prt.Dn.2,COI,777761764e7f3a73510192e862301678c84ccc17,1309
COI.0421.1Prt.Dn.2,COI,0e66520fde6477b768d0156c7fdbf18d7324f962,260
COI.0421.1Prt.Dn.2,COI,dd03f12f2927306b5786848be6376fae639cd955,328
COI.0421.1Prt.Dn.2,COI,8df2af385d72d04e50850fdbf0c164ad4a19ef94,341
COI.0421.1Prt.Dn.2,COI,29fcd0dc8315f8bf2d7732ad3bf854b99cc3a07e,360
COI.0421.1Prt.Dn.2,COI,3e9c012e4efc60f0d8427e82d4ca12e8324705ef,186
COI.0421.1Prt.Dn.2,COI,38bc1a7de9dd07020f28002587f4dbd4dd1ef3d7,585
COI.0421.1Prt.Dn.2,COI,490802d9ce4f42f7a9f461ba621832ce844ae677,264
COI.0421.1Prt.Dn.2,COI,fddd2fdb38c11fadeba8fc9d08e0ad9a358d977d,195
COI.0421.1Prt.Dn.2,COI,f8ed9218d66516713b90ebc9d3dc5adab6b983c3,94
COI.0421.1Prt.Dn.2,COI,adfcdeda211d362fe10ef72df466f2d70effb0cc,283
COI.0421.1Prt.Dn.2,COI,393b3b47e607cad9a7cd879c4de47c3ec9e2ff4b,128
COI.0421.1Prt.Dn.2,COI,4514195490c3f955f8990f7ba0a606a076d1d291,95
COI.0421.1Prt.Dn.2,COI,28904a5a2d28e949fd91cd003b559c0d69f35b41,364
COI.0421.1Prt.Dn.2,COI,b0515617cf6baa3faae751b92ce598b7b28cec1c,104
COI.0421.1Prt.Dn.2,COI,7a1a059634dcdd84c703581b5508e3a242e48602,147
COI.0421.1Prt.Dn.2,COI,5ff3e6d2a9b832df20459bfb44976ae614173b19,255
COI.0421.1Prt.Dn.2,COI,bd777300aa129bb85776da6593866c4392feb738,159
COI.0421.1Prt.Dn.2,COI,b54cdffeb57cb1e9e80e2b9d978282a72ab581e9,279
COI.0421.1Prt.Dn.2,COI,1afe509aefc387d2ec453c2c1b7a587c904865ce,57
COI.0421.1Prt.Dn.2,COI,20b7b4c78a65412f8b27980898a28e477d4c666d,112
COI.0421.1Prt.Dn.2,COI,1ff876cd660687fcca3abb35ad3c4157e594a73c,54
COI.0421.1Prt.Dn.2,COI,6b3b9d04d6d7f5011c545526e893cf8e298bbf8f,160
COI.0421.1Prt.Dn.2,COI,c61fd9f0454e83614f6c3ba4204b89d6bd5c8d2f,108
COI.0421.1Prt.Dn.2,COI,94249a6512e8c2073eeb07fb641c8cdf61b8766d,65
COI.0421.1Prt.Dn.2,COI,02b3c3e1867e94f1422597e5d74bc54dfc792449,180
COI.0421.1Prt.Dn.2,COI,79b98f91e548bcd438d95283289480d8ac0cdcfb,211
COI.0421.1Prt.Dn.2,COI,d1a188d47463879fe4b9b38b2f16bb79d572692c,100
COI.0421.1Prt.Dn.2,COI,c9e436b6ddb66e70103c365b2dcd06b64c2570e5,318
COI.0421.1Prt.Dn.2,COI,9bd2d7ece4df413edbd919f217e97b4601df1e63,44
COI.0421.1Prt.Dn.2,COI,6d4d2d4568d99747d965ba3687b50742702fb2fc,132
COI.0421.1Prt.Dn.2,COI,647fd5471775490dee861d55385f75cd9d93bf37,108
COI.0421.1Prt.Dn.2,COI,9de8ac612dd9b07f51453092dede9185fc0ca647,245
COI.0421.1Prt.Dn.2,COI,c9b7da6fa27064b3d6755cbc7d6aa6253b87ddf2,134
COI.0421.1Prt.Dn.2,COI,adbf43e0b0d9b544282f4a96b0a349619e3c7d45,144
COI.0421.1Prt.Dn.2,COI,332927a5e53d30dcad763d8926b8bae49367e35f,66
COI.0421.1Prt.Dn.2,COI,9dcf6a68f3c3b91890015c8f4a91bcd8fa5663f5,259
COI.0421.1Prt.Dn.2,COI,a300a6d3c09a65507371bbd1e66bb624ce691fe5,115
COI.0421.1Prt.Dn.2,COI,c5d6db15f101fe7073fc6266c61524900cae35d1,76
