"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","9b99491dcc7d8005d4b12d0bfbf2369820a2da6d",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"2","09c6e1785ec090a52b290777a5058509454bf61f",1,"root","no rank",1,"","","","","","",""
"3","7cbe946625f416ad59615f0ddca7884268f33de2",9126,"Passeriformes","order",0.9999,"Metazoa","Chordata","Aves","Passeriformes","","",""
"4","c51ba26786eb5812df3c3d681e5755e302ae36ac",123368,"Acanthomorphata","clade",0.9866,"Metazoa","Chordata","Actinopteri","","","",""
"5","26b616698ecaf1b8f6cde65705769df80b3de309",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"6","fe72cd5c92fc95d33982bc5916c5d015404e2977",123368,"Acanthomorphata","clade",0.9776,"Metazoa","Chordata","Actinopteri","","","",""
"7","f4f6b4430e6084228efaeb0347c1a2306a756d0b",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"8","612b5c4dd09654241a7d4507f9440c98bf19cee7",8015,"Salmonidae","family",0.9999,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9","c2d4eb23d4072be6928bf5c5d9c375a7941574bc",504568,"Salmoninae","subfamily",0.9956,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"10","c5096108c306c4feda0e54dde259d212245b2d5a",504568,"Salmoninae","subfamily",0.9556,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"11","3444727e70fffd5ecab6f16303976e812a7db959",38609,"Diprotodontia","order",0.9999,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"12","897938cd3d48d1c6fbd7a68fe5130ef6464d47c9",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"13","00ee5a56c8d1170d97064d14e3c21996fa86eb6d",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"14","ee10a57b8e892ee72bf167c0efd0a15ec40cd488",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"15","de6fe2216ab62bd17de30671e845e5b2114b985a",504568,"Salmoninae","subfamily",0.9956,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"16","9cd29cad00fb199120f2c8821f31312fbfa2648a",8015,"Salmonidae","family",0.998,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"17","58643530496eca6b931079367249e3df0a65e8f9",8092,"Cottidae","family",0.923,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"18","239223568792b608bf5f9df63bdfabcb2abd1c87",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"19","95cac0e8257d19eb84caf4471d055d1afc771f1e",504568,"Salmoninae","subfamily",0.9959,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"20","8afc110f9048829ba1e015247b5610fd441a6e3b",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"21","29c5193eb0e4e364b7127ff7590e8eb751d24740",504568,"Salmoninae","subfamily",0.9957,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"22","fe4c84baf3034ba8f44357b94a11ec1768b63475",504568,"Salmoninae","subfamily",0.9947,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"23","78ea056239343a0cf4431089cf1b957878ac7bd3",8092,"Cottidae","family",0.9225,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"24","e9b8e7812d929036cf68956bdc4f5f05140ef0f7",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"25","e505e26cadcb92eb252f9828ffaecf23391ef639",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"26","62d19a0eb53d4e379f15622559c8e9909ebb7ce4",8092,"Cottidae","family",0.9818,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"27","3886cf40bd5d926aea99521dfb48d0899a0acc68",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"28","331197539e343315d2525e182d3931a1f7212fc7",8092,"Cottidae","family",0.9214,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"29","5d1e702598dc91bd90ca55194435686a3fbf3e39",8092,"Cottidae","family",0.9192,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"30","a779660b9c99c728e9e1d18b936dc34d8501a0bd",69291,"Gasterosteidae","family",0.9999,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","",""
"31","7c23ac26c1c5e06f1ae20ecb5e63f9fa4fb68550",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"32","c8bf72e849315de1601919eb767cd800400519d3",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"33","f7e7a2b38d106cbf2fc8ee34e330d7dffbf979f2",8092,"Cottidae","family",0.9201,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"34","2a326229022eeee799e502054f59f151b74e6b46",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"35","df6094e740d8557982fa8d975139cdb6bc169069",2743731,"Pogonichthyinae","subfamily",0.9428,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"36","2888591f23daf76ef3ae53a7d4bd6ffe13361bb8",39087,"Arvicolinae","subfamily",0.9468,"Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"37","8b98f743dc2da6d681f9676ca369106556347c00",504568,"Salmoninae","subfamily",0.9999,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"38","9c177b556ac925aa7f5fa05607d9a4820e3dd201",33213,"Bilateria","clade",0.9999,"Metazoa","","","","","",""
"39","39486bfd14b51a2baca5d6099bda03dd0fffbd36",8092,"Cottidae","family",0.9216,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"40","5f1f258afe8e237dc2be55039b7ffbb509c06e9e",2743726,"Leuciscidae","family",1,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"41","ca81e476c6d2da5ddd106a710a650d62e6f5a206",504568,"Salmoninae","subfamily",0.9881,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"42","642bda47883ac5dec2a11591a1a4578307e34002",8092,"Cottidae","family",0.9195,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"43","d9b3c39469c83a3e67e3a86fa99be0e62b85b972",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"44","c1f8814e52172b4b6d32dd98ffd839af96e76fb7",504568,"Salmoninae","subfamily",0.9957,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"45","b53e3d193756f1b45b2441bdd0aa7cbb57222c42",8092,"Cottidae","family",0.9185,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"46","23afb36c3803cc55fb121a5aef491d2ba844c355",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"47","53b0ee6f290946259fb0d7ace908943c67513866",8092,"Cottidae","family",0.9186,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"48","e2b90ad75805bdd7c9cb579723dd35dc425121ce",8092,"Cottidae","family",0.92,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"49","4890148befb34627e4368bdb3d272c33d4a1f291",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"50","97e79b754bb54db6f34c493229f880f1cb9eb29f",2743731,"Pogonichthyinae","subfamily",0.9423,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"51","7d7863e5a16a7142e541d9801c655d94bd71dbd4",8092,"Cottidae","family",0.9215,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"52","bddd2be4e3c6573e8fa6019f9690abe7555346cc",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
