Sequencing.run,Sample_name,Sample_ID,Locus,Index.Set,Index.number,i7_Index_Name,i5_Index_Name,Well,Month.year,Creek,Station,Bio.rep,Dilution.factor,Type,rc
6,NGN0539,MiFish.0621.4Pad.Up5.1,MiFish,B,140,UDP0140,UDP0140,,621,4Pad,Up5,1,,sample,
6,NGN0540,MiFish.0621.4Pad.Up5.2,MiFish,B,141,UDP0141,UDP0141,,621,4Pad,Up5,2,,sample,
6,NGN0541,MiFish.0621.4Pad.Up5.3,MiFish,B,142,UDP0142,UDP0142,,621,4Pad,Up5,3,,sample,
6,NGN0542,MiFish.0621.5Sqm.Dn.2,MiFish,B,143,UDP0143,UDP0143,,621,5Sqm,Dn,2,,sample,
6,NGN0543,MiFish.0621.5Sqm.Up.1,MiFish,B,144,UDP0144,UDP0144,,621,5Sqm,Up,1,,sample,
6,NGN0544,MiFish.0721.1Prt.Up.2,MiFish,B,145,UDP0145,UDP0145,,721,1Prt,Up,2,,sample,
6,NGN0545,MiFish.0721.2Brn.Dn.2,MiFish,B,146,UDP0146,UDP0146,,721,2Brn,Dn,2,,sample,
6,NGN0546,MiFish.0721.3Chk.Up.1,MiFish,B,147,UDP0147,UDP0147,,721,3Chk,Up,1,,sample,
6,NGN0547,MiFish.0721.3Chk.Up.2,MiFish,B,148,UDP0148,UDP0148,,721,3Chk,Up,2,,sample,
6,NGN0548,MiFish.0721.4Pad.Up11.3,MiFish,B,149,UDP0149,UDP0149,,721,4Pad,Up11,3,,sample,
6,NGN0549,MiFish.0721.5Sqm.Dn.3,MiFish,B,150,UDP0150,UDP0150,,721,5Sqm,Dn,3,,sample,
6,NGN0550,MiFish.0721.5Sqm.Up.2,MiFish,B,151,UDP0151,UDP0151,,721,5Sqm,Up,2,,sample,
6,NGN0551,MiFish.0521.1Prt.Dn.2,MiFish,B,152,UDP0152,UDP0152,,521,1Prt,Dn,2,,sample,
6,NGN0552,MiFish.0521.1Prt.Dn.3,MiFish,B,153,UDP0153,UDP0153,,521,1Prt,Dn,3,,sample,
6,NGN0553,MiFish.0521.1Prt.Up.3,MiFish,B,154,UDP0154,UDP0154,,521,1Prt,Up,3,,sample,
6,NGN0554,MiFish.0521.2Brn.Dn.2,MiFish,B,155,UDP0155,UDP0155,,521,2Brn,Dn,2,,sample,
6,NGN0555,MiFish.0521.3Chk.Up.2,MiFish,B,156,UDP0156,UDP0156,,521,3Chk,Up,2,,sample,
6,NGN0556,MiFish.0521.4Pad.Up11.3,MiFish,B,157,UDP0157,UDP0157,,521,4Pad,Up11,3,,sample,
6,NGN0557,MiFish.0521.5Sqm.Dn.3,MiFish,B,158,UDP0158,UDP0158,,521,5Sqm,Dn,3,,sample,
6,NGN0558,MiFish.Kangaroo.Run.6,MiFish,B,159,UDP0159,UDP0159,,Kangaroo,Kangaroo,Kangaroo,,,kangaroo,
6,NGN0559,COI.0621.1Prt.Dn.3,COI,B,160,UDP0160,UDP0160,,621,1Prt,Dn,3,,sample,
6,NGN0560,COI.0621.2Brn.Dn.1,COI,B,161,UDP0161,UDP0161,,621,2Brn,Dn,1,,sample,
6,NGN0561,COI.0621.2Brn.Dn.3,COI,B,162,UDP0162,UDP0162,,621,2Brn,Dn,3,,sample,
6,NGN0562,COI.0621.2Brn.Up.1,COI,B,163,UDP0163,UDP0163,,621,2Brn,Up,1,,sample,
6,NGN0563,COI.0621.3Chk.Up.1,COI,B,164,UDP0164,UDP0164,,621,3Chk,Up,1,,sample,
6,NGN0564,COI.0621.3Chk.Up.2,COI,B,165,UDP0165,UDP0165,,621,3Chk,Up,2,,sample,
6,NGN0565,COI.0621.3Chk.Up.3,COI,B,166,UDP0166,UDP0166,,621,3Chk,Up,3,,sample,
6,NGN0566,COI.0621.4Pad.Up11.1,COI,B,167,UDP0167,UDP0167,,621,4Pad,Up11,1,,sample,
6,NGN0567,COI.0621.4Pad.Up11.3,COI,B,168,UDP0168,UDP0168,,621,4Pad,Up11,3,,sample,
6,NGN0568,COI.0621.4Pad.Up5.1,COI,B,169,UDP0169,UDP0169,,621,4Pad,Up5,1,,sample,
6,NGN0569,COI.0621.4Pad.Up5.2,COI,B,170,UDP0170,UDP0170,,621,4Pad,Up5,2,,sample,
6,NGN0570,COI.0621.4Pad.Up5.3,COI,B,171,UDP0171,UDP0171,,621,4Pad,Up5,3,,sample,
6,NGN0571,COI.0621.5Sqm.Dn.3,COI,B,172,UDP0172,UDP0172,,621,5Sqm,Dn,3,,sample,
6,NGN0572,COI.0721.1Prt.Dn.1,COI,B,173,UDP0173,UDP0173,,721,1Prt,Dn,1,,sample,
6,NGN0573,COI.0721.1Prt.Dn.2,COI,B,174,UDP0174,UDP0174,,721,1Prt,Dn,2,,sample,
6,NGN0574,COI.0721.1Prt.Up.1,COI,B,175,UDP0175,UDP0175,,721,1Prt,Up,1,,sample,
6,NGN0575,COI.0721.1Prt.Up.2,COI,B,176,UDP0176,UDP0176,,721,1Prt,Up,2,,sample,
6,NGN0576,COI.0721.2Brn.Dn.2,COI,B,177,UDP0177,UDP0177,,721,2Brn,Dn,2,,sample,
6,NGN0577,COI.0721.2Brn.Up.3,COI,B,178,UDP0178,UDP0178,,721,2Brn,Up,3,,sample,
6,NGN0578,COI.0721.3Chk.Dn.2,COI,B,179,UDP0179,UDP0179,,721,3Chk,Dn,2,,sample,
6,NGN0579,COI.0721.3Chk.Dn.3,COI,B,180,UDP0180,UDP0180,,721,3Chk,Dn,3,,sample,
6,NGN0580,COI.0721.3Chk.Up.1,COI,B,181,UDP0181,UDP0181,,721,3Chk,Up,1,,sample,
6,NGN0581,COI.0721.3Chk.Up.3,COI,B,182,UDP0182,UDP0182,,721,3Chk,Up,3,,sample,
6,NGN0582,COI.0721.4Pad.Dn.1,COI,B,183,UDP0183,UDP0183,,721,4Pad,Dn,1,,sample,
6,NGN0583,COI.0721.4Pad.Dn.3,COI,B,184,UDP0184,UDP0184,,721,4Pad,Dn,3,,sample,
6,NGN0584,COI.0721.4Pad.Up11.3,COI,B,185,UDP0185,UDP0185,,721,4Pad,Up11,3,,sample,
6,NGN0585,COI.0721.4Pad.Up5.3,COI,B,186,UDP0186,UDP0186,,721,4Pad,Up5,3,,sample,
6,NGN0586,COI.0721.5Sqm.Dn.1,COI,B,187,UDP0187,UDP0187,,721,5Sqm,Dn,1,,sample,
6,NGN0587,COI.0721.5Sqm.Up.2,COI,B,188,UDP0188,UDP0188,,721,5Sqm,Up,2,,sample,
6,NGN0588,COI.0521.1Prt.Dn.1,COI,B,189,UDP0189,UDP0189,,521,1Prt,Dn,1,,sample,
6,NGN0589,COI.0521.1Prt.Up.1,COI,B,190,UDP0190,UDP0190,,521,1Prt,Up,1,,sample,
6,NGN0590,COI.0521.1Prt.Up.3,COI,B,191,UDP0191,UDP0191,,521,1Prt,Up,3,,sample,
6,NGN0591,COI.0521.2Brn.Dn.3,COI,B,192,UDP0192,UDP0192,,521,2Brn,Dn,3,,sample,
6,NGN0592,COI.0521.2Brn.Up.1,COI,A,1,UDP0001,UDP0001,,521,2Brn,Up,1,,sample,
6,NGN0593,COI.0521.2Brn.Up.3,COI,A,2,UDP0002,UDP0002,,521,2Brn,Up,3,,sample,
6,NGN0594,COI.0521.3Chk.Up.2,COI,A,3,UDP0003,UDP0003,,521,3Chk,Up,2,,sample,
6,NGN0595,COI.0521.3Chk.Up.3,COI,A,4,UDP0004,UDP0004,,521,3Chk,Up,3,,sample,
6,NGN0596,COI.0521.4Pad.Dn.2,COI,A,5,UDP0005,UDP0005,,521,4Pad,Dn,2,,sample,
6,NGN0597,COI.0521.4Pad.Up11.2,COI,A,6,UDP0006,UDP0006,,521,4Pad,Up11,2,,sample,
6,NGN0598,COI.0521.4Pad.Up5.3,COI,A,7,UDP0007,UDP0007,,521,4Pad,Up5,3,,sample,
6,NGN0599,COI.Kangaroo.Run.6,COI,A,8,UDP0008,UDP0008,,Kangaroo,Kangaroo,Kangaroo,,,kangaroo,
6,NGN0600,Ac16S.PadUp11.4.0321,Ac16S,A,34,UDP0034,UDP0034,,321,4Pad,Up11,1,1,sample,
6,NGN0601,Ac16S.PadUp11.5.0321,Ac16S,A,35,UDP0035,UDP0035,,321,4Pad,Up11,2,1,sample,
6,NGN0602,Ac16S.PadUp11.6.0321,Ac16S,A,36,UDP0036,UDP0036,,321,4Pad,Up11,3,1,sample,
6,NGN0603,Ac16S.PadUp5.4.0321,Ac16S,A,37,UDP0037,UDP0037,,321,4Pad,Up5,1,1,sample,
6,NGN0604,Ac16S.PadUp5.5.0321,Ac16S,A,38,UDP0038,UDP0038,,321,4Pad,Up5,2,1,sample,
6,NGN0605,Ac16S.PadUp5.6.0321,Ac16S,A,39,UDP0039,UDP0039,,321,4Pad,Up5,3,1,sample,
6,NGN0606,Ac16S.PadUp11.1.0421,Ac16S,A,40,UDP0040,UDP0040,,421,4Pad,Up11,1,1,sample,
6,NGN0607,Ac16S.PadUp11.2.0421,Ac16S,A,41,UDP0041,UDP0041,,421,4Pad,Up11,2,1,sample,
6,NGN0608,Ac16S.PadUp11.3.0421,Ac16S,A,42,UDP0042,UDP0042,,421,4Pad,Up11,3,1,sample,
6,NGN0609,Ac16S.PadUp5.1.0421,Ac16S,A,43,UDP0043,UDP0043,,421,4Pad,Up5,1,1,sample,
6,NGN0610,Ac16S.PadUp5.2.0421,Ac16S,A,44,UDP0044,UDP0044,,421,4Pad,Up5,2,1,sample,
6,NGN0611,Ac16S.PadUp5.3.0421,Ac16S,A,45,UDP0045,UDP0045,,421,4Pad,Up5,3,1,sample,
6,NGN0612,Ac16S.ChkDn1.0321,Ac16S,A,46,UDP0046,UDP0046,,321,3Chk,Dn,1,1,sample,
6,NGN0613,Ac16S.ChkDn2.0321,Ac16S,A,47,UDP0047,UDP0047,,321,3Chk,Dn,2,1,sample,
6,NGN0614,Ac16S.ChkDn3.0321,Ac16S,A,48,UDP0048,UDP0048,,321,3Chk,Dn,3,1,sample,
6,NGN0615,Ac16S.ChkUp1.0321,Ac16S,A,49,UDP0049,UDP0049,,321,3Chk,Up,1,1,sample,
6,NGN0616,Ac16S.ChkUp2.0321,Ac16S,A,50,UDP0050,UDP0050,,321,3Chk,Up,2,1,sample,
6,NGN0617,Ac16S.ChkUp3.0321,Ac16S,A,51,UDP0051,UDP0051,,321,3Chk,Up,3,1,sample,
7,NGN0618,MiMammal.0621.1Prt.Dn.1,MiMammal,B,97,UDP0097,UDP0097,,621,1Prt,Dn,1,,sample,
7,NGN0619,MiMammal.0621.1Prt.Dn.2,MiMammal,B,98,UDP0098,UDP0098,,621,1Prt,Dn,2,,sample,
7,NGN0620,MiMammal.0621.1Prt.Up.2,MiMammal,B,99,UDP0099,UDP0099,,621,1Prt,Up,2,,sample,
7,NGN0621,MiMammal.0621.2Brn.Dn.1,MiMammal,B,100,UDP0100,UDP0100,,621,2Brn,Dn,1,,sample,
7,NGN0622,MiMammal.0621.2Brn.Dn.2,MiMammal,B,101,UDP0101,UDP0101,,621,2Brn,Dn,2,,sample,
7,NGN0623,MiMammal.0621.3Chk.Dn.3,MiMammal,B,102,UDP0102,UDP0102,,621,3Chk,Dn,3,,sample,
7,NGN0624,MiMammal.0621.3Chk.Up.1,MiMammal,B,103,UDP0103,UDP0103,,621,3Chk,Up,1,,sample,
7,NGN0625,MiMammal.0621.4Pad.Dn.2,MiMammal,B,104,UDP0104,UDP0104,,621,4Pad,Dn,2,,sample,
7,NGN0626,MiMammal.0621.4Pad.Up5.1,MiMammal,B,105,UDP0105,UDP0105,,621,4Pad,Up5,1,,sample,
7,NGN0627,MiMammal.0621.5Sqm.Up.2,MiMammal,B,106,UDP0106,UDP0106,,621,5Sqm,Up,2,,sample,
7,NGN0628,MiMammal.0721.1Prt.Dn.1,MiMammal,B,107,UDP0107,UDP0107,,721,1Prt,Dn,1,,sample,
7,NGN0629,MiMammal.0721.1Prt.Up.1,MiMammal,B,108,UDP0108,UDP0108,,721,1Prt,Up,1,,sample,
7,NGN0630,MiMammal.0721.2Brn.Dn.1,MiMammal,B,109,UDP0109,UDP0109,,721,2Brn,Dn,1,,sample,
7,NGN0631,MiMammal.0721.2Brn.Up.2,MiMammal,B,110,UDP0110,UDP0110,,721,2Brn,Up,2,,sample,
7,NGN0632,MiMammal.0721.3Chk.Dn.1,MiMammal,B,111,UDP0111,UDP0111,,721,3Chk,Dn,1,,sample,
7,NGN0633,MiMammal.0721.4Pad.Dn.2,MiMammal,B,112,UDP0112,UDP0112,,721,4Pad,Dn,2,,sample,
7,NGN0634,MiMammal.0721.4Pad.Up5.1,MiMammal,B,113,UDP0113,UDP0113,,721,4Pad,Up5,1,,sample,
7,NGN0635,MiMammal.0721.4Pad.Up5.3,MiMammal,B,114,UDP0114,UDP0114,,721,4Pad,Up5,3,,sample,
7,NGN0636,MiMammal.0721.5Sqm.Dn.1,MiMammal,B,115,UDP0115,UDP0115,,721,5Sqm,Dn,1,,sample,
7,NGN0637,MiMammal.0521.1Prt.Dn.2,MiMammal,B,116,UDP0116,UDP0116,,521,1Prt,Dn,2,,sample,
7,NGN0638,MiMammal.0521.1Prt.Dn.3,MiMammal,B,117,UDP0117,UDP0117,,521,1Prt,Dn,3,,sample,
7,NGN0639,MiMammal.0521.1Prt.Up.2,MiMammal,B,118,UDP0118,UDP0118,,521,1Prt,Up,2,,sample,
7,NGN0640,MiMammal.0521.2Brn.Dn.1,MiMammal,B,119,UDP0119,UDP0119,,521,2Brn,Dn,1,,sample,
7,NGN0641,MiMammal.0521.2Brn.Up.1,MiMammal,B,120,UDP0120,UDP0120,,521,2Brn,Up,1,,sample,
7,NGN0642,MiMammal.0521.3Chk.Dn.2,MiMammal,B,121,UDP0121,UDP0121,,521,3Chk,Dn,2,,sample,
7,NGN0643,MiMammal.0521.3Chk.Dn.3,MiMammal,B,122,UDP0122,UDP0122,,521,3Chk,Dn,3,,sample,
7,NGN0644,MiMammal.0521.4Pad.Dn.1,MiMammal,B,123,UDP0123,UDP0123,,521,4Pad,Dn,1,,sample,
7,NGN0645,MiMammal.0521.4Pad.Dn.2,MiMammal,B,124,UDP0124,UDP0124,,521,4Pad,Dn,2,,tech_rep,
7,NGN0646,MiMammal.0521.4Pad.Up11.1,MiMammal,B,125,UDP0125,UDP0125,,521,4Pad,Up11,1,,sample,
7,NGN0647,MiMammal.0521.4Pad.Up5.1,MiMammal,B,126,UDP0126,UDP0126,,521,4Pad,Up5,1,,sample,
7,NGN0648,MiMammal.0521.4Pad.Up5.3,MiMammal,B,127,UDP0127,UDP0127,,521,4Pad,Up5,3,,sample,
7,NGN0649,MiMammal.0521.5Sqm.Dn.3,MiMammal,B,128,UDP0128,UDP0128,,521,5Sqm,Dn,3,,sample,
7,NGN0650,MiMammal.0521.5Sqm.Up.1,MiMammal,B,129,UDP0129,UDP0129,,521,5Sqm,Up,1,,sample,
7,NGN0651,MiMammal.0521.4Pad.Dn.2.TR2,MiMammal,B,130,UDP0130,UDP0130,,521,4Pad,Dn,2,TR2,tech_rep,
7,NGN0652,MiMammal.0521.4Pad.Dn.2.TR3,MiMammal,B,131,UDP0131,UDP0131,,521,4Pad,Dn,2,TR3,tech_rep,
7,NGN0653,MiMammal.Kangaroo.Run.7,MiMammal,B,132,UDP0132,UDP0132,,Kangaroo,Kangaroo,Kangaroo,,,kangaroo,
7,NGN0654,MiFish.0621.1Prt.Dn.3,MiFish,B,133,UDP0133,UDP0133,,621,1Prt,Dn,3,,sample,
7,NGN0655,MiFish.0621.1Prt.Up.1,MiFish,B,134,UDP0134,UDP0134,,621,1Prt,Up,1,,sample,
7,NGN0656,MiFish.0621.1Prt.Up.3,MiFish,B,135,UDP0135,UDP0135,,621,1Prt,Up,3,,sample,
7,NGN0657,MiFish.0621.2Brn.Dn.3,MiFish,B,136,UDP0136,UDP0136,,621,2Brn,Dn,3,,sample,
7,NGN0658,MiFish.0621.2Brn.Up.2,MiFish,B,137,UDP0137,UDP0137,,621,2Brn,Up,2,,sample,
7,NGN0659,MiFish.0621.3Chk.Up.1,MiFish,B,138,UDP0138,UDP0138,,621,3Chk,Up,1,,sample,
7,NGN0660,MiFish.0621.3Chk.Up.2,MiFish,B,139,UDP0139,UDP0139,,621,3Chk,Up,2,,sample,
7,NGN0661,MiFish.0621.4Pad.Up11.1,MiFish,B,140,UDP0140,UDP0140,,621,4Pad,Up11,1,,sample,
7,NGN0662,MiFish.0621.5Sqm.Dn.3,MiFish,B,141,UDP0141,UDP0141,,621,5Sqm,Dn,3,,sample,
7,NGN0663,MiFish.0621.5Sqm.Up.3,MiFish,B,142,UDP0142,UDP0142,,621,5Sqm,Up,3,,tech_rep,
7,NGN0664,MiFish.0621.5Sqm.Up.3.TR2,MiFish,B,143,UDP0143,UDP0143,,621,5Sqm,Up,3,TR2,tech_rep,
7,NGN0665,MiFish.0621.5Sqm.Up.3.TR3,MiFish,B,144,UDP0144,UDP0144,,621,5Sqm,Up,3,TR3,tech_rep,
7,NGN0666,MiFish.0721.1Prt.Dn.2,MiFish,B,145,UDP0145,UDP0145,,721,1Prt,Dn,2,,sample,
7,NGN0667,MiFish.0721.1Prt.Dn.3,MiFish,B,146,UDP0146,UDP0146,,721,1Prt,Dn,3,,sample,
7,NGN0668,MiFish.0721.1Prt.Up.1,MiFish,B,147,UDP0147,UDP0147,,721,1Prt,Up,1,,sample,
7,NGN0669,MiFish.0721.2Brn.Dn.3,MiFish,B,148,UDP0148,UDP0148,,721,2Brn,Dn,3,,sample,
7,NGN0670,MiFish.0721.2Brn.Up.1,MiFish,B,149,UDP0149,UDP0149,,721,2Brn,Up,1,,sample,
7,NGN0671,MiFish.0721.2Brn.Up.2,MiFish,B,150,UDP0150,UDP0150,,721,2Brn,Up,2,,sample,
7,NGN0672,MiFish.0721.4Pad.Dn.2,MiFish,B,151,UDP0151,UDP0151,,721,4Pad,Dn,2,,sample,
7,NGN0673,MiFish.0721.4Pad.Dn.3,MiFish,B,152,UDP0152,UDP0152,,721,4Pad,Dn,3,,sample,
7,NGN0674,MiFish.0721.5Sqm.Dn.2,MiFish,B,153,UDP0153,UDP0153,,721,5Sqm,Dn,2,,sample,
7,NGN0675,MiFish.0521.1Prt.Up.2,MiFish,B,154,UDP0154,UDP0154,,521,1Prt,Up,2,,sample,
7,NGN0676,MiFish.0521.2Brn.Dn.1,MiFish,B,155,UDP0155,UDP0155,,521,2Brn,Dn,1,,tech_rep,
7,NGN0677,MiFish.0521.2Brn.Up.1,MiFish,B,156,UDP0156,UDP0156,,521,2Brn,Up,1,,sample,
7,NGN0678,MiFish.0521.2Brn.Up.2,MiFish,B,157,UDP0157,UDP0157,,521,2Brn,Up,2,,sample,
7,NGN0679,MiFish.0521.2Brn.Up.3,MiFish,B,158,UDP0158,UDP0158,,521,2Brn,Up,3,,sample,
7,NGN0680,MiFish.0521.3Chk.Dn.2,MiFish,B,159,UDP0159,UDP0159,,521,3Chk,Dn,2,,sample,
7,NGN0681,MiFish.0521.3Chk.Dn.3,MiFish,B,160,UDP0160,UDP0160,,521,3Chk,Dn,3,,sample,
7,NGN0682,MiFish.0521.3Chk.Up.1,MiFish,B,161,UDP0161,UDP0161,,521,3Chk,Up,1,,sample,
7,NGN0683,MiFish.0521.4Pad.Dn.2,MiFish,B,162,UDP0162,UDP0162,,521,4Pad,Dn,2,,sample,
7,NGN0684,MiFish.0521.4Pad.Dn.3,MiFish,B,163,UDP0163,UDP0163,,521,4Pad,Dn,3,,sample,
7,NGN0685,MiFish.0521.4Pad.Up11.2,MiFish,B,164,UDP0164,UDP0164,,521,4Pad,Up11,2,,sample,
7,NGN0686,MiFish.0521.4Pad.Up5.2,MiFish,B,165,UDP0165,UDP0165,,521,4Pad,Up5,2,,sample,
7,NGN0687,MiFish.0521.4Pad.Up5.3,MiFish,B,166,UDP0166,UDP0166,,521,4Pad,Up5,3,,sample,
7,NGN0688,MiFish.0521.5Sqm.Up.1,MiFish,B,167,UDP0167,UDP0167,,521,5Sqm,Up,1,,sample,
7,NGN0689,MiFish.0521.2Brn.Dn.1.TR2,MiFish,B,168,UDP0168,UDP0168,,521,2Brn,Dn,1,TR2,tech_rep,
7,NGN0690,MiFish.0521.2Brn.Dn.1.TR3,MiFish,B,169,UDP0169,UDP0169,,521,2Brn,Dn,1,TR3,tech_rep,
7,NGN0691,MiFish.Kangaroo.Run.7,MiFish,B,170,UDP0170,UDP0170,,Kangaroo,Kangaroo,Kangaroo,,,kangaroo,
7,NGN0692,COI.0621.1Prt.Dn.1,COI,B,171,UDP0171,UDP0171,,621,1Prt,Dn,1,,sample,
7,NGN0693,COI.0621.1Prt.Up.3,COI,B,172,UDP0172,UDP0172,,621,1Prt,Up,3,,sample,
7,NGN0694,COI.0621.2Brn.Dn.2,COI,B,173,UDP0173,UDP0173,,621,2Brn,Dn,2,,sample,
7,NGN0695,COI.0621.2Brn.Up.2,COI,B,174,UDP0174,UDP0174,,621,2Brn,Up,2,,sample,
7,NGN0696,COI.0621.2Brn.Up.3,COI,B,175,UDP0175,UDP0175,,621,2Brn,Up,3,,sample,
7,NGN0697,COI.0621.3Chk.Dn.1,COI,B,176,UDP0176,UDP0176,,621,3Chk,Dn,1,,sample,
7,NGN0698,COI.0621.4Pad.Dn.3,COI,B,177,UDP0177,UDP0177,,621,4Pad,Dn,3,,sample,
7,NGN0699,COI.0621.5Sqm.Dn.2,COI,B,178,UDP0178,UDP0178,,621,5Sqm,Dn,2,,sample,
7,NGN0700,COI.0621.5Sqm.Up.2,COI,B,179,UDP0179,UDP0179,,621,5Sqm,Up,2,,sample,
7,NGN0701,COI.0721.1Prt.Dn.3,COI,B,180,UDP0180,UDP0180,,721,1Prt,Dn,3,,sample,
7,NGN0702,COI.0721.2Brn.Dn.1,COI,B,181,UDP0181,UDP0181,,721,2Brn,Dn,1,,sample,
7,NGN0703,COI.0721.2Brn.Up.2,COI,B,182,UDP0182,UDP0182,,721,2Brn,Up,2,,sample,
7,NGN0704,COI.0721.3Chk.Dn.1,COI,B,183,UDP0183,UDP0183,,721,3Chk,Dn,1,,sample,
7,NGN0705,COI.0721.4Pad.Up11.2,COI,B,184,UDP0184,UDP0184,,721,4Pad,Up11,2,,sample,
7,NGN0706,COI.0721.4Pad.Up5.2,COI,B,185,UDP0185,UDP0185,,721,4Pad,Up5,2,,sample,
7,NGN0707,COI.0721.5Sqm.Dn.2,COI,B,186,UDP0186,UDP0186,,721,5Sqm,Dn,2,,sample,
7,NGN0708,COI.0721.5Sqm.Dn.3,COI,B,187,UDP0187,UDP0187,,721,5Sqm,Dn,3,,sample,
7,NGN0709,COI.0721.5Sqm.Up.1,COI,B,188,UDP0188,UDP0188,,721,5Sqm,Up,1,,sample,
7,NGN0710,COI.0521.1Prt.Dn.2,COI,B,189,UDP0189,UDP0189,,521,1Prt,Dn,2,,sample,
7,NGN0711,COI.0521.1Prt.Dn.3,COI,B,190,UDP0190,UDP0190,,521,1Prt,Dn,3,,sample,
7,NGN0712,COI.0521.1Prt.Up.2,COI,B,191,UDP0191,UDP0191,,521,1Prt,Up,2,,sample,
7,NGN0713,COI.0521.2Brn.Dn.2,COI,B,192,UDP0192,UDP0192,,521,2Brn,Dn,2,,sample,
7,NGN0714,COI.0521.2Brn.Up.2,COI,A,1,UDP0001,UDP0001,,521,2Brn,Up,2,,sample,
7,NGN0715,COI.0521.3Chk.Dn.1,COI,A,2,UDP0002,UDP0002,,521,3Chk,Dn,1,,sample,
7,NGN0716,COI.0521.3Chk.Dn.2,COI,A,3,UDP0003,UDP0003,,521,3Chk,Dn,2,,sample,
7,NGN0717,COI.0521.3Chk.Dn.3,COI,A,4,UDP0004,UDP0004,,521,3Chk,Dn,3,,sample,
7,NGN0718,COI.0521.4Pad.Dn.1,COI,A,5,UDP0005,UDP0005,,521,4Pad,Dn,1,,sample,
7,NGN0719,COI.0521.4Pad.Dn.3,COI,A,6,UDP0006,UDP0006,,521,4Pad,Dn,3,,sample,
7,NGN0720,COI.0521.4Pad.Up11.3,COI,A,7,UDP0007,UDP0007,,521,4Pad,Up11,3,,sample,
7,NGN0721,COI.0521.4Pad.Up5.1,COI,A,8,UDP0008,UDP0008,,521,4Pad,Up5,1,,sample,
7,NGN0722,COI.0521.4Pad.Up5.2,COI,A,9,UDP0009,UDP0009,,521,4Pad,Up5,2,,sample,
7,NGN0723,COI.0521.5Sqm.Up.2,COI,A,10,UDP0010,UDP0010,,521,5Sqm,Up,2,,tech_rep,
7,NGN0724,COI.0521.5Sqm.Up.3,COI,A,11,UDP0011,UDP0011,,521,5Sqm,Up,3,,sample,
7,NGN0725,COI.Kangaroo.Run.7,COI,A,14,UDP0014,UDP0014,,Kangaroo,Kangaroo,Kangaroo,,,kangaroo,
7,NGN0726,Ac16S.PadUp11.4.0321,Ac16S,A,34,UDP0034,UDP0034,,321,4Pad,Up11,1,1,sample,
7,NGN0727,Ac16S.PadUp11.5.0321,Ac16S,A,35,UDP0035,UDP0035,,321,4Pad,Up11,2,1,sample,
7,NGN0728,Ac16S.PadUp11.6.0321,Ac16S,A,36,UDP0036,UDP0036,,321,4Pad,Up11,3,1,sample,
7,NGN0729,Ac16S.PadUp5.4.0321,Ac16S,A,37,UDP0037,UDP0037,,321,4Pad,Up5,1,1,sample,
7,NGN0730,Ac16S.PadUp5.5.0321,Ac16S,A,38,UDP0038,UDP0038,,321,4Pad,Up5,2,1,sample,
7,NGN0731,Ac16S.PadUp5.6.0321,Ac16S,A,39,UDP0039,UDP0039,,321,4Pad,Up5,3,1,sample,
7,NGN0732,Ac16S.PadUp11.1.0421,Ac16S,A,40,UDP0040,UDP0040,,421,4Pad,Up11,1,1,sample,
7,NGN0733,Ac16S.PadUp11.2.0421,Ac16S,A,41,UDP0041,UDP0041,,421,4Pad,Up11,2,1,sample,
7,NGN0734,Ac16S.PadUp11.3.0421,Ac16S,A,42,UDP0042,UDP0042,,421,4Pad,Up11,3,1,sample,
7,NGN0735,Ac16S.PadUp5.1.0421,Ac16S,A,43,UDP0043,UDP0043,,421,4Pad,Up5,1,1,sample,
7,NGN0736,Ac16S.PadUp5.2.0421,Ac16S,A,44,UDP0044,UDP0044,,421,4Pad,Up5,2,1,sample,
7,NGN0737,Ac16S.PadUp5.3.0421,Ac16S,A,45,UDP0045,UDP0045,,421,4Pad,Up5,3,1,sample,
7,NGN0738,Ac16S.ChkDn1.0321,Ac16S,A,46,UDP0046,UDP0046,,321,3Chk,Dn,1,1,sample,
7,NGN0739,Ac16S.ChkDn2.0321,Ac16S,A,47,UDP0047,UDP0047,,321,3Chk,Dn,2,1,sample,
7,NGN0740,Ac16S.ChkDn3.0321,Ac16S,A,48,UDP0048,UDP0048,,321,3Chk,Dn,3,1,sample,
7,NGN0741,Ac16S.ChkUp1.0321,Ac16S,A,49,UDP0049,UDP0049,,321,3Chk,Up,1,1,sample,
7,NGN0742,Ac16S.ChkUp2.0321,Ac16S,A,50,UDP0050,UDP0050,,321,3Chk,Up,2,1,sample,
7,NGN0743,Ac16S.ChkUp3.0321,Ac16S,A,51,UDP0051,UDP0051,,321,3Chk,Up,3,1,sample,
5,NGN0366,MiMammal.0621.2Brn.Dn.3,MiMammal,B,97,UDP0097,UDP0097,,621,2Brn,Dn,3,,sample,
5,NGN0367,MiMammal.0621.2Brn.Up.1,MiMammal,B,98,UDP0098,UDP0098,,621,2Brn,Up,1,,sample,
5,NGN0368,MiMammal.0621.3Chk.Dn.2,MiMammal,B,99,UDP0099,UDP0099,,621,3Chk,Dn,2,,sample,
5,NGN0369,MiMammal.0621.4Pad.Dn.1,MiMammal,B,100,UDP0100,UDP0100,,621,4Pad,Dn,1,,sample,
5,NGN0370,MiMammal.0621.4Pad.Dn.3,MiMammal,B,101,UDP0101,UDP0101,,621,4Pad,Dn,3,,sample,
