Sample_name,Locus,Hash,nReads
MiFish.0321.1Prt.Dn.1,MiFish,02e4a86c119ca4b65e5b616135fa996aa2eb4372,22799
MiFish.0321.1Prt.Dn.1,MiFish,ca4009e9f4961a466d717e77ddddcf64a374073d,850
MiFish.0321.1Prt.Dn.1,MiFish,a0c2e7cbad7bbe0b97f572d9a9aa8eb2b59c0f6b,1249
MiFish.0321.1Prt.Dn.1,MiFish,174ba09ffa85bf4e273a5aefc3eeaf91df17c13e,702
MiFish.0321.1Prt.Dn.1,MiFish,f78bcb6a1510c3903a25fc31f782637206639d9e,649
MiFish.0321.1Prt.Dn.1,MiFish,7bf1b496ae9051057e95897880e5e0982b94be07,310
MiFish.0321.1Prt.Dn.1,MiFish,36b3fbdfcc88f7a672e900808cdcfbdc9b45d4a7,72
MiFish.0321.1Prt.Dn.1,MiFish,eb84a3eaf6185a448779c061b65a83f1abec4dbd,14
MiFish.0321.1Prt.Dn.2,MiFish,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,22074
MiFish.0321.1Prt.Dn.2,MiFish,28818b32d8eb010f744cb7b093ade386d57d7d1f,642
MiFish.0321.1Prt.Dn.2,MiFish,5b37952fe0e7dfd0dacca2aebf98a2eadc6adad3,483
MiFish.0321.1Prt.Dn.2,MiFish,3c4cd1a5d5fbad21b8acc3f38923dff58f6674ee,418
MiFish.0321.1Prt.Dn.2,MiFish,c82b00d717919e4086632863f8b9b5ba0a259077,331
MiFish.0321.1Prt.Dn.2,MiFish,c54ad49653fe7e6cc57ef6e4ef30176db1611ee8,271
MiFish.0321.1Prt.Dn.2,MiFish,3d0b67d7c24895533cb15147dde95b4bff816703,231
MiFish.0321.1Prt.Dn.2,MiFish,5e0b2ed4284b0fd00f9c367102a4acad6b1ed0af,181
MiFish.0321.1Prt.Dn.2,MiFish,2f3c76a9ecd170e7e2c6c7e76fbcbb08ad5a313d,136
MiFish.0321.1Prt.Dn.2,MiFish,319f0ea30871d8e9dee994a0b8de09919b80e271,50
MiFish.0321.1Prt.Up.2,MiFish,fd7d89190e5c165cf36284ea0fca46c98216328c,12252
MiFish.0321.1Prt.Up.2,MiFish,02e4a86c119ca4b65e5b616135fa996aa2eb4372,8374
MiFish.0321.1Prt.Up.2,MiFish,ca4009e9f4961a466d717e77ddddcf64a374073d,3539
MiFish.0321.1Prt.Up.2,MiFish,0c1bf6928cf58c71e6201112ecbf2a3b972a8163,2253
MiFish.0321.1Prt.Up.2,MiFish,a483b776e5165a5eaf6672e78ea680aeac6757d3,367
MiFish.0321.1Prt.Up.2,MiFish,bffa8c5697669ea9bd50b97290516a39d98c7d1a,251
MiFish.0321.1Prt.Up.2,MiFish,1d2afe6b4c6cfb903dbf4f9909690cdcbebeff16,225
MiFish.0321.1Prt.Up.2,MiFish,ad45784ea7ce0024d457c11087bda21a36685bc6,222
MiFish.0321.1Prt.Up.2,MiFish,c5dfd6c5adfbe1e173748d1e751fe82bae358fd0,216
MiFish.0321.1Prt.Up.2,MiFish,d794a26d5eddb7144ce23a5e73a48996a290ca9a,159
MiFish.0321.1Prt.Up.2,MiFish,4d263b5bdc2e086a1869696f5de7decc6f045f7d,89
MiFish.0321.1Prt.Up.2,MiFish,c59eb317f0cbd2c0336c127a4a75749a5409fb98,87
MiFish.0321.1Prt.Up.2,MiFish,68c7ba0f438184505f0e11d773ccdaebf9e46c51,27
MiFish.0321.1Prt.Up.2,MiFish,421a752504ddc90d906df4b11dbc7437aca27657,2
MiFish.0321.2Brn.Dn.1,MiFish,fd7d89190e5c165cf36284ea0fca46c98216328c,81615
MiFish.0321.2Brn.Dn.1,MiFish,580a64b0134da56e49bf06482ed6ee164d8a6ec5,30634
MiFish.0321.2Brn.Dn.1,MiFish,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,7338
MiFish.0321.2Brn.Dn.1,MiFish,76918abfaa90d218d683fdbc4f8024dd430d7d91,886
MiFish.0321.2Brn.Dn.1,MiFish,7c3a071d9b4e988f7367ae8ae7bf3ada64fdd9af,1146
MiFish.0321.2Brn.Dn.1,MiFish,170b57a0c2532c0c667d4ca74bba1330d319836d,931
MiFish.0321.2Brn.Dn.1,MiFish,d07ffd266a067d615a4462ba5625a11b2987168b,832
MiFish.0321.2Brn.Dn.1,MiFish,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,407
MiFish.0321.2Brn.Dn.1,MiFish,080147934ea92c696ef63f2154b2b093f3a98845,308
MiFish.0321.2Brn.Dn.1,MiFish,28818b32d8eb010f744cb7b093ade386d57d7d1f,218
MiFish.0321.2Brn.Dn.1,MiFish,8828dbea272cc6952163b0c035e1439792fe4507,704
