"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","50d5a3f2b4d167cfbca17d817316739f8f89fe8d",8017,"Oncorhynchus gorbuscha","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus gorbuscha"
"2","d1463558602bbd84bea02961a12237b821b43668",9823,"Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"3","06a946d5a422494c1c67a9c47b31dc42cb821da2",40217,"Junco hyemalis","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Junco","Junco hyemalis"
"4","98f92aa12195301ebbd47287eb23c45cffe10ffa",74940,"Oncorhynchus tshawytscha","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha"
"5","5a0c3363fdff5328d9329fe07af54c881ec0fbf2",452646,"Neovison vison","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Mustelidae","Neovison","Neovison vison"
"6","45b6110e1cf94894b04c6ca58c5551021ad1ba57",51355,"Colaptes auratus","species",NA,"Metazoa","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus"
"7","4f775153b5c5166bd982b8a3d8c792cd1d0a5be4",81903,"Fulica americana","species",NA,"Metazoa","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana"
"8","e9714c684e9beeaab137301ac612768962704198",9685,"Felis catus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis catus"
"9","215a1f59dbebd89ecaf8223653610b041c1e6baa",63520,"Piranga ludoviciana","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Thraupidae","Piranga","Piranga ludoviciana"
"10","c8b53d187c9a022aaba3070219140874ba648045",260508,"Spirinchus thaleichthys","species",NA,"Metazoa","Chordata","Actinopteri","Osmeriformes","Osmeridae","Spirinchus","Spirinchus thaleichthys"
"11","2388a63c66eb39c03c474a4d0c9d7b0d99782629",28381,"Sardinops sagax","species",NA,"Metazoa","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops","Sardinops sagax"
