"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"334d14d4c60937f5fd35b2803afc9d66a7408620","   8295","Ambystoma","genus","0.9997","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"ed5e7e50aa64ed93aa7bb93f60e0d0ec95dd2cab","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"052d18a1a6f40077add20bb33ad60dfadcfb86fb","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"cf62a26ab8c1b5312a68133cb90988e0b24ee387","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"23c619d6fffd998ebd33fc4a32feda91287ea49e","  55153","Sciuridae","family","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"cb0cf229832374ff8f4ce89c20348a90da9c04e1","  90988","Pimephales promelas","species",NA,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Pimephales","Pimephales promelas"
"8005d06b5717f047aac5d6ee7238b50bd1f9a895","   8867","Cygnus","genus",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Cygnus",""
"6634733d917ef2fc77dd7e1780deb0c7f70bbb54","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"e3326d78fc42729ea464440aa62ec3ce02bd2829","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"deaadc11b0189c975741718d011ab0f6897f6066","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a","2012981","Lampetra sp. CBM:ZF:17561","species",NA,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra sp. CBM:ZF:17561"
"358d0def35bc8bcf2711011fb63f7fc511496cc5","1437010","Boreoeutheria","clade","0.9999","Metazoa","Chordata","Mammalia","","","",""
"d15e926efd8720231adb32a8b4e6e40608827676","  27778","Ameiurus nebulosus","species",NA,"Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","Ameiurus","Ameiurus nebulosus"
"674af3b33c7bae7701e8234ea49ccd2c64e251d3","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"418d5ed20b679f800b258f567825c92d012bc96e"," 175121","Passeroidea","superfamily","1.0000","Metazoa","Chordata","Aves","Passeriformes","","",""
"5d6a5f2116231e5e92600d866977dda093cd30bc"," 182674","Scapanus orarius","species",NA,"Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","Scapanus","Scapanus orarius"
"ddf5d8f01c176ab003be35dd8935dab512bf36c1","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"da86e55cb2b03c4f47a877c184e63d907a48bc4e","   9072","Phasianinae","subfamily",NA,"Metazoa","Chordata","Aves","Galliformes","Phasianidae","",""
"07122a09e420f0d98cd3019bb7a8f3da9909e375"," 183663","Soricinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"1d9c79934127687c5695d31ec87c6e1a8762723d","   9979","Leporidae","family","1.0000","Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","",""
"e9714c684e9beeaab137301ac612768962704198","   9685","Felis catus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis catus"
"4c562c7a275414a00788a05c97abe672981ffcea","  39087","Arvicolinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"9c97beb16679ecb7372370a34b07e5df5923ff76","  37599","Carduelinae","subfamily",NA,"Metazoa","Chordata","Aves","Passeriformes","Fringillidae","",""
"e9641671a85dc5e33d0d65806d441032b1375e9b","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"00a087f7239da5d4c077535f394c6bc1868e04d3","   9935","Ovis","genus",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis",""
"7bbeecf008775a49187717ad00b4df38eeda8bc9","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"814bd62cd7f0891ddea80fac0be25f86af95d790","  90988","Pimephales promelas","species",NA,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Pimephales","Pimephales promelas"
"d5f832529f6b73fadb1b9087af48bf9a8dc101c8","   8833","Aix sponsa","species",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa"
"5a0c3363fdff5328d9329fe07af54c881ec0fbf2"," 452646","Neovison vison","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Mustelidae","Neovison","Neovison vison"
"acb132e82e2ef43f8eac6c7e5dd85c551168b718"," 183663","Soricinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"5dbee979ecb7289c82f08bbf7ff5d91a3f8aae01","  30427","Haemorhous mexicanus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus"
"31adf9b0bfe620438b8e730fd474cc27e61c3cc4","  69293","Gasterosteus aculeatus","species",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"bbb3bcc890abbefe2371f7ee55542ef8cb9debc9","   9321","Osphranter rufus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter rufus"
"4be671e1ce0da6b1505cf3f3cbe98a49c6d2d7ff","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"e949919da98e5306e2e0256d20339908ccb29c81"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"5a666e6ab10b8542143aa8e2949b7ffdac0a0629","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"e38e779b032805db5aa7de7dc90149d3fce72e79"," 183663","Soricinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"ea62e2e47d7dd107663f724d398ad768284fd5fb","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3374699ce2fe486122985b248e91a58e6eef868f","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"09c6e1785ec090a52b290777a5058509454bf61f","      1","root","no rank","1.0000","","","","","","",""
"c727807b7ab66f859a5f5d3c25a99148e2db6249","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"73bd07c218ab7e4ae33a1653d793820dc5cbb2c4"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"21172a93ab34a2c825ff5680bbceecf51bcbf7f9","   9653","Procyon","genus","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"59309486d84462893840a85fbdc4aeff89a26639"," 314146","Euarchontoglires","superorder","0.9999","Metazoa","Chordata","Mammalia","","","",""
"8b4c02e43471f8e756ef519737102f06235928ee","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"5ec793e1fa5b1af03b12d12d1f83d8206437e32c"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"a50124b9266a0eb0c87fe119cb9cefe63a948734"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"bd0035049d9540b3b4f593e82ad1c77adddd9921","   8830","Anatidae","family","0.9963","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"5681412e10d7afca74e29a9daffb93b31b243cf3","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"d665a22273eb050425814dad353904c8b09a1f31","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"7ed525639c40b9418b4743e59f833fa5b3bdf355","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"be1bd85cbedd796b3b70618ed8248f5c66768c49"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"3444727e70fffd5ecab6f16303976e812a7db959","  38609","Diprotodontia","order","0.9999","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"3e20d1d38c970172540aa32f850086fcf5f7557e","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"eb1ac26b789ed4d841c376f862ae07b823e29c5a","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"d4dc0b36a2f8841e168f6a8c88532702acf1c060","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"a1e9fcf50d7a6b6981a4ee396ec595ed81e24e0e"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"a05528c413125215bde6d2205cba6d625e7228f9","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"104cd8b505413febe007af9b157d44c05f6316a0","   8830","Anatidae","family","0.9965","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"7ac490417f5aeaf9e327657f193c8fd6a03e2585","  51342","Aplodontia rufa","species",NA,"Metazoa","Chordata","Mammalia","Rodentia","Aplodontiidae","Aplodontia","Aplodontia rufa"
"861e251b9ae4c905fd2632bc83c749df7497cebf","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"aa48da6f16ba1ecf8170dc684c45c1b2e3f34202","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"da83c719cc06209b92f6b2c6a335a055a2db77cf","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"bfa2079293edd4c2929d2b4a350ff6c366c410b5","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"ebfdc0a153d719a21b03b26c5b220ea447328d42","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"6109f20abd12924d6213ac59a12a3d1a97c9d2a1","   8825","Neognathae","infraclass","0.9996","Metazoa","Chordata","Aves","","","",""
"25509e3523a2f26c8747deecc4d1f7dad1958a69","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3f4244f5f9fad0d75922a1569d94ab3eb33f3c86"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"ce7a47764ee679769ad968f12d87892e49866aa5","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3fbf788f1c2636c3191deb6273665cb86db852d9","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"a5d81dc298620f0a9a50b3270f99d7484f08442d","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"1253c453616d5428cb079ffadb26eacdaa44588c"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"5a7e5ebe5d3d6d76de3044040dccd1ab3d048894","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"0801162c7ce06ed4f89326e144671b88806f5c78","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"7fbfe2c57d2acda04680a67874efb6d865db0a97","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"0504cfc515f4a0d74b228ae06b9355c3ca7b2c2a","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"6a201abd1d3ac2a687b67be26aa88d80872ed628","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"ea3f03e6ca887f21b5ab45dedc298ac26587f3b0","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"e4991723a7f544f770553242fd5d674e4a33c729","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"75192c4935ea2df3202c17bbcfa3149ef321ad86"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"72a7f8663817f9ad988cb7648f85d33f98d258d7","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"b691daf5f3e55296cbb67deae952dd7956d05afd","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"9e5a587b3445b4c5e7acbb8ed13e59411b6a8b27","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"26687294c098bffbb9a67cd3955ac0597b76e24a"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"71af3877e5027588b85b33c8f9610503cdf2af74","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"cf02c7ac513865d632d7fcda290bf109dbf1b8f5","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"c9516be4d121ad32689e40d423591f9b64472fdf","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"c5bddb380d8f4ef024f7d303420c06ce0fea6610","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"308db18c6bf1525b24967bd6b8226a33664efb18"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"014379c43ccdafb1ab3f71417144ded8ee254e7a"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"5c3496567394d3a30f2827bf85811435f093d835"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"71892e2b7f0fd32f93e3686338fc51d1aa2a6a4a"," 183663","Soricinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Eulipotyphla","Soricidae","",""
"c84e42605c03a126ea41adece7c6e0b077fcefff"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"4139cc4fa1f13b573dab596d1cfa19518ddc246b","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"23c028aed3e55ece7d6dd3dfa4e93a0defff131b","   9126","Passeriformes","order",NA,"Metazoa","Chordata","Aves","Passeriformes","","",""
"2a57b50fb2af64df3bf7b78d13ef04e7215a04d1","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3bc4f1bac2e4baecd9b210ab909e63d766edcf19","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"0b34556c93828447d5183be47f47768c88c6e05c"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"6f93809b6bc63b61b0d350733addd08a6ab86f2e","   8899","Ardeidae","family","1.0000","Metazoa","Chordata","Aves","Pelecaniformes","Ardeidae","",""
"60bae576e1162a8312b8a84b4831b1a1fc8236a2","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"2c89d33051547d287b66c7779c8a52499f8d0329","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"4efe675016c464c3220dcb566fc715559a5c1f4e","   8830","Anatidae","family",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"2aabdc69f5f7834996039f4029fa03ecfe70ffc0","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"07ca248643af0bbb7698819fde905aae6ac174c7","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"4de6999ba46658cbd169abaa3cd0b167f482e12b","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"d44650aa63984723c4bb0aa0fec4e806e19d3f4b","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"d7e9d3272d199f80c92efe9d80cbca5bef6d4fb3"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"b95d5d14a373b1d97836a5552f9b214cab31fc0e","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"a94029641b54393c2e9ba00266a652c51d5f71c4","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"0b19869fd0acbf15c5eaac9aca77104403ac0584"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"29ccfd7300dc93ae980c866b3f1292c8022c2393","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"a1bb23180a60b999c8d34cebb59b701acaaaf72c"," 337752","Sciurini","tribe","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"e90cb50c95abca6c27ea5a0ed733b60795c2bd88","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"1abdc323713cadfc3f7b8158b4138a27639d90a4","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"ac34a352a5d7b37c85722b4e5597d00db11c5f06","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"53ef8d04c34a3b621ec03930bc093691db6632e2","   9681","Felidae","family","0.9922","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"1248a1e02f46b167945815532a8d2260f23b7200"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"a5e54797ddba3b68f09a89f5c84ab5b43b90283c","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"816f229b01ee48d8d95a6c1b6d8fd35300db5203"," 338152","Felinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"a5f7a18462eff1389dce7148106b3e67f9859411"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"05088c6ce450cf7d1c3ea8b04379acdfaddad53c"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"b3f3b06c53b5f4cece80b21c1edee9cc4a13b18c","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"01719166d24c6b718d79036a279a11fa88f786c7","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"7ab5e92a5cd0e99b7e8d4c0c7a10b534618de006","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"1c723be7c521b836ac10a356b5c7d6fb3f903278","   9347","Eutheria","clade","0.9984","Metazoa","Chordata","Mammalia","","","",""
"5340318d81f3f2f31a7a98e7fae37945f1542077","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"858f4c2c3cd20bd167f1e495bfdc88b71aa217a9","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"cf89932a2aa74ba1f37ea87c338335f029cafec4"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"bb8fc41559d046a28c66d8f462ad199b5175a3dc","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"808b2e8077c5c41a04e8bf65505b6dd7a4d5acea"," 337963","Neotominae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"ee10a57b8e892ee72bf167c0efd0a15ec40cd488","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"89914c3e896d79bf83d3ea9da5ccf3833cac4fa2","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"4426db5235a01eff13fbd3ae179dabba84fd198d","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"f22c8783a22a6021bb0d6a2b51b214dcdcf68a56","   7996","Ictaluridae","family","1.0000","Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","",""
"b55847e6698add0f1eb8f3dc1c940a0c8aa0fb22","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"615d20fdfeeb5864b382255a94246fb978632f19","   9881","Odocoileinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"8e910f61a2e693e25db5ffe985fea01b10d0d5f8","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"365b9ca2611bbe10fc3cd6493f967e340a18ff53","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"fba91242a058d7e61c7992aa54f62f1a74b7f3ec","   9126","Passeriformes","order",NA,"Metazoa","Chordata","Aves","Passeriformes","","",""
"42bfad7118600bcb5e32197d62d315f8c630b47f"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"44371723ba75af5fce2c8ba0e3b35b828bc69d18","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"0363cf7845c83893bf60aec12c10c339dcb8917b","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"2b0c39077f06327b7e2754fe64381e2b2d57e560","2743731","Pogonichthyinae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"b01206a5c3894a926e2167b0766297f098896c5f","   9319","Osphranter robustus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter robustus"
"dd28e16bf1e48a6808059b3cc5e6c3e8fd917dc0","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"70a3e53e3e2c41bc4c57cbd79f14cc0d9c515f5c","   8830","Anatidae","family","0.9998","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"c5096108c306c4feda0e54dde259d212245b2d5a"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"47d90263f660c4c07ecb6131960515a746a8abef","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"20c281c322d383b821af10ba009acaecf0906e5c","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"2651113fa19685a6d0caf1047667ab0bddb474eb","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"afb6e29d578074f7a4ffe420bed62b2babbaa2c1","  38609","Diprotodontia","order","0.9996","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"2b727c93db24199728cd8aa8ca70fb81bd81fe3a","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"871965f657d4a8a7644d5c91b3156f64d4cda176","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
