"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","bf42e98f394ea426a96985657c84f4ebdcbe884e",77744,"Chydorus","genus",NA,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Chydoridae","Chydorus",""
"2","9d579e288278b15b0de3dd68f013b04b60cba0dd",599788,"Hydroptila","genus",1,"Metazoa","Arthropoda","Insecta","Trichoptera","Hydroptilidae","Hydroptila",""
"3","089e5b485b9e22aec545db857fc936cba2f7b7f9",6083,"Hydra","genus",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra",""
"4","1168536270b148a2a6976d1a76791e12511272b5",6083,"Hydra","genus",1,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra",""
"5","eda3976c001b27d0cd14aa0a1e5c6a0c323d8479",74726,"Chaetogaster","genus",1,"Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Chaetogaster",""
"6","c0f692ba394a16ec25cbc08a1265123fb571c6b7",5812,"Sarcocystis","genus",NA,"","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis",""
"7","509f4c59669047d37d5e38161dd577ebd469f279",6083,"Hydra","genus",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra",""
"8","2e7b8baacb422dba1c88f581dcd113dda4f4fff0",288800,"Micropsectra","genus",NA,"Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Micropsectra",""
"9","3f677aef9abd5bcc68ef02a965ca3fd77be58f5e",6083,"Hydra","genus",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra",""
"10","cf32c06cab566da1a358a7b4552c303ada6a3033",6083,"Hydra","genus",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra",""
"11","5815d9d85b53fe5121cd2275068bd208c9ecc753",231623,"Rotaria","genus",0.9987,"Metazoa","Rotifera","Bdelloidea","","","Rotaria",""
"12","4526a22810d171f9cf6bc323efc81b08a5189d73",313557,"Cochliopodium","genus",1,"","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"13","cbef0a238bcc3756a00d49fe9de50a2cc2547226",6719,"Pacifastacus","genus",NA,"Metazoa","Arthropoda","Malacostraca","Decapoda","Astacidae","Pacifastacus",""
"14","d55a1074a891e4c50bfd53cad190404b6f1efce7",2923,"Thoracosphaera heimii","species",NA,"","","Dinophyceae","Peridiniales","Thoracosphaeraceae","Thoracosphaera","Thoracosphaera heimii"
"15","dd181cff2765ea72203f15a5c68c4bcfb06ef70a",194190,"Arion circumscriptus","species",NA,"Metazoa","Mollusca","Gastropoda","Stylommatophora","Arionidae","Arion","Arion circumscriptus"
