"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"40","871965f657d4a8a7644d5c91b3156f64d4cda176",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"41","b3f3b06c53b5f4cece80b21c1edee9cc4a13b18c",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"42","4de6999ba46658cbd169abaa3cd0b167f482e12b",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"43","20c281c322d383b821af10ba009acaecf0906e5c",10114,"Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"44","4df8cdb193b1b1bfe2710461b179c34541dcfffe",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"45","365b9ca2611bbe10fc3cd6493f967e340a18ff53",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"46","156f773ff63363e6824c26ca8cd22b871d45f0e7",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"47","41f7f70b9a0e5588c1da27aaab8b61682e41e656",9688,"Panthera","genus",1,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","Panthera",""
"48","d330ddf0a2a0c096d1f61432854aeeff740d6057",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"49","4034e3f8d59651874847b26c07aed84914791e06",10114,"Rattus","genus",1,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"50","0363cf7845c83893bf60aec12c10c339dcb8917b",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"51","542dd18ca3e3ace5abe1627c741ecaf6fffcb4af",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"52","dd28e16bf1e48a6808059b3cc5e6c3e8fd917dc0",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"53","44371723ba75af5fce2c8ba0e3b35b828bc69d18",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"54","3eaad0dc9d26c11f290f986b90f49efd74602b29",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"55","2651113fa19685a6d0caf1047667ab0bddb474eb",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"56","7d938b93e1f6a1cd8b12fdac2b2672fad00b3080",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"57","4426db5235a01eff13fbd3ae179dabba84fd198d",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"58","892ce80fd8449dd095d49780f07ad1abbb7e5ddf",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"59","446af984a6181c35ae70086597fdb60e647afde7",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"60","1ef84f8e308b1d071a85557023d843f313986e90",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"61","71de34b4ef8a82b96177d1769cc89de71a957055",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"62","b73d2ac1b127193a0c3afa1993d41dcb176fe62a",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"63","425b665089d7b198b5d830dcbc78fef6b3d71859",9653,"Procyon","genus",1,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"64","469616fa917adf90ca6320f0c9a5d7abd2023a52",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"65","07b1d52be67137ba8b46b93ecb8b9514e69c9579",9653,"Procyon","genus",1,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"66","461e1d95202c4ac8a1b4907dcc2e82ba8c2f8608",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"67","82cd5137b47404d30be56a562b85bc7f303c27ea",69292,"Gasterosteus","genus",1,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"68","c076566da4418e9fd10409587cb9a0d8e51fe2db",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
