"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","580a64b0134da56e49bf06482ed6ee164d8a6ec5",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"2","7cbe946625f416ad59615f0ddca7884268f33de2",9126,"Passeriformes","order",1,"Metazoa","Chordata","Aves","Passeriformes","","",""
"3","76918abfaa90d218d683fdbc4f8024dd430d7d91",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"4","7c3a071d9b4e988f7367ae8ae7bf3ada64fdd9af",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"5","170b57a0c2532c0c667d4ca74bba1330d319836d",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"6","d07ffd266a067d615a4462ba5625a11b2987168b",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"7","2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f",337687,"Muroidea","clade",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"8","e3326d78fc42729ea464440aa62ec3ce02bd2829",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"9","ca4009e9f4961a466d717e77ddddcf64a374073d",8830,"Anatidae","family",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"10","c6d586dc78d8ef5cac238cba2d5714407775bd69",33213,"Bilateria","clade",NA,"Metazoa","","","","","",""
"11","6785301e730aad280f607641258d1565592b8db6",69292,"Gasterosteus","genus",0.9996,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"12","dcda35cdb325fa88556c3ee37ba18e6f5d8bf054",7996,"Ictaluridae","family",1,"Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","",""
"13","0c1bf6928cf58c71e6201112ecbf2a3b972a8163",33213,"Bilateria","clade",0.9992,"Metazoa","","","","","",""
"14","4aca2d66742bf7df4738821ee094e241e0994f7c",2743731,"Pogonichthyinae","subfamily",1,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"15","080147934ea92c696ef63f2154b2b093f3a98845",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"16","3444727e70fffd5ecab6f16303976e812a7db959",38609,"Diprotodontia","order",0.9999,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"17","b92c17019f7a4206f151675cccb9db4163125e56",338152,"Felinae","subfamily",1,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"18","28818b32d8eb010f744cb7b093ade386d57d7d1f",7746,"Petromyzontidae","family",NA,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"19","a0c2e7cbad7bbe0b97f572d9a9aa8eb2b59c0f6b",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"20","b9286e7d00341090882184f5b386f2cd3c61e051",337687,"Muroidea","clade",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"21","82f7a68275ba2f8a21cad8b4bb59043d49ee3797",38609,"Diprotodontia","order",0.9999,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"22","7c23ac26c1c5e06f1ae20ecb5e63f9fa4fb68550",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"23","6ab7f1dbf7fe2af8e2d18cbdcf40bc7bc99afef1",38609,"Diprotodontia","order",0.9998,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"24","8b1c4ab0ed2cf8a6ca50811baacd610559984469",9126,"Passeriformes","order",1,"Metazoa","Chordata","Aves","Passeriformes","","",""
"25","ae072da6766540acd369d0e89b6d68fde7866214",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"26","63fde712a2a231afa5419264d1122516fb924af9",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"27","c1f8814e52172b4b6d32dd98ffd839af96e76fb7",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"28","8828dbea272cc6952163b0c035e1439792fe4507",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"29","174ba09ffa85bf4e273a5aefc3eeaf91df17c13e",504568,"Salmoninae","subfamily",0.9999,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"30","25ece14da89ae54d71bdf824e604002d40b02a20",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"31","298e4a7ba813b8c4aaba63985e35daad007212bb",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"32","445504a68c7d0c288ae4240eaa54530d832cacb6",7996,"Ictaluridae","family",1,"Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","",""
"33","f78bcb6a1510c3903a25fc31f782637206639d9e",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"34","4e47c2e0572f58054f918cd03c7b545bdedb6f67",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"35","aba2b1fcafdaf04f6fe3aea6c4d9e018b95e6c5c",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"36","9c177b556ac925aa7f5fa05607d9a4820e3dd201",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"37","fa81cf3399af9f427e765a5f4059e7994b550ac1",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"38","2940667037e96bb494f98b5b0e70ed4e8aafcee1",8112,"Percoidei","suborder",1,"Metazoa","Chordata","Actinopteri","Perciformes","","",""
"39","23c619d6fffd998ebd33fc4a32feda91287ea49e",55153,"Sciuridae","family",1,"Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"40","3d558694986d0e9499dc53f7edb2e6d14bb229d9",338152,"Felinae","subfamily",1,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"41","4217293c1c4b4cf901a58e44c89811a94a02d15b",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"42","5b37952fe0e7dfd0dacca2aebf98a2eadc6adad3",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"43","ddfaecfb2afe659d932ae6f86c6730912dab9c2d",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"44","97a110b3379924eb28abd2661ac210f18298410c",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"45","6162577dad77b615bca5543992542e30cecfbe59",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"46","ef174dae3857925ac504852ad9a76eb055107890",69292,"Gasterosteus","genus",0.9996,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"47","563f85a803cf555efc2766463346af6986ecfdef",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"48","a6b5004ad2a65458527e0f7a2d79c5677c9fd07c",69292,"Gasterosteus","genus",0.9996,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"49","3c4cd1a5d5fbad21b8acc3f38923dff58f6674ee",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"50","1c43ca34d28eaafd5a54c1319bada40b64eedf87",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"51","f302523a8102dbb618a66484a4cf34dc2bc4c8e8",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"52","f58a13b46baf0b45696c33076c21aef3e6551c8d",69292,"Gasterosteus","genus",0.9996,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"53","c032873f77d357524946ccf86e817b1ff8d75b19",38609,"Diprotodontia","order",0.9981,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"54","e256a562220374d61068aad77501e2e1e7b569cc",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"55","8c0630adc22d20b6d800d29a1d963690dcd3ab63",2743731,"Pogonichthyinae","subfamily",1,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"56","a483b776e5165a5eaf6672e78ea680aeac6757d3",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"57","1ab6bbfce637856cb6397fb4adde7d5b75c8ddff",2743731,"Pogonichthyinae","subfamily",1,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
