"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"e3bb86462242cc75b2d9159e96f588a2ca09a5d3","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"e78120db0056fa0732bb95cd9ffe5a432f0a93ec","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"adcd4ea08761f730aa3535c79e5680b7c22f6116","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"358d0def35bc8bcf2711011fb63f7fc511496cc5","1437010","Boreoeutheria","clade","0.9999","Metazoa","Chordata","Mammalia","","","",""
"2817aafa6569f8200392aa55112177131860ad70","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"3fa5cad0e8bd81303eed0492a7c0dd91d85747be","   9653","Procyon","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"7c418641190f04ef854d9017a3e1cde2465e5b8a","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"63283ebd575153d54e2bc0a92a096c3cae26a821","      1","root","no rank","1.0000","","","","","","",""
"ddf5d8f01c176ab003be35dd8935dab512bf36c1","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"09c6e1785ec090a52b290777a5058509454bf61f","      1","root","no rank","1.0000","","","","","","",""
