"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"1","3f98313bc81e324d687bdd6c0d2ffdfdd613be14",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"2","cde523ca614b07b373124e990e78eb9c72c51b3c",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3","f3a4193297e08babaf9d51ce01e251233096f19d",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"4","1776a6b0b2c5f52827e2d1ba7f2dc18e3b43dbc0",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"5","6279f1a18ac03d3ea138d8a22821212a4045093e",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"6","db508ce25faf81d1eab0b27c7af14ff52f3fa831",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"7","ab533f53c0863bdc1884b33c3d413a41773c3110",9605,"Homo","genus",1,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"8","1174c1d61c1a7260d4528e2d4e5b587da7bd7460",9611,"Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"9","9dfabbefbf93cd0979d9f4ea70d3f549b7019c43",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"10","0740be14a500f1926900e799890dabe13d4d8b06",9605,"Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"11","378aacd3a781f11e18f145fa9346f8ba3b7cc92e",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"12","c2bf3f7b5b2dfc1037651ace9d7c3f43366f5522",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"13","fd1db39cdfb63cb59fde8427d0cdb9a8d7bfe7f8",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
